frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
0,1,0,0.541499,0.54149920,0.01431195,0.27304310,0.02946693,0.00887280,0.00853470,0.02831325,0.09595811
1,1,2,0.423259,0.41179365,0.01512156,0.42325872,0.02335056,0.00978540,0.01324353,0.02877925,0.07466737
2,1,0,0.529487,0.52948737,0.01524687,0.25790617,0.01476909,0.00391490,0.00913385,0.03412130,0.13542049
3,1,2,0.755820,0.15947536,0.00503057,0.75581986,0.01205045,0.00551000,0.00733719,0.01587180,0.03890477
4,1,2,0.441215,0.34571049,0.01927475,0.44121471,0.02233639,0.00709480,0.01495112,0.02858920,0.12082857
5,1,2,0.703427,0.23453033,0.00289824,0.70342743,0.00786270,0.00479255,0.00526480,0.01671933,0.02450455
6,1,2,0.552193,0.33842063,0.00687333,0.55219269,0.01374267,0.00822472,0.01156088,0.03181416,0.03717096
7,1,2,0.542797,0.32108352,0.00580046,0.54279673,0.01638011,0.00748119,0.00721686,0.03272951,0.06651166
8,1,0,0.466997,0.46699658,0.02013412,0.29408365,0.03797686,0.00857779,0.01129237,0.04065744,0.12028122
9,1,2,0.585973,0.27412665,0.00600126,0.58597326,0.01003064,0.00763821,0.00895470,0.04252100,0.06475426
10,1,2,0.595224,0.33819681,0.00331396,0.59522396,0.00601949,0.00364906,0.00479713,0.02142145,0.02737813
11,1,2,0.716494,0.19831046,0.00354118,0.71649408,0.00792004,0.00554608,0.00607068,0.02786854,0.03424879
12,1,0,0.516683,0.51668251,0.00889116,0.36578512,0.01182451,0.00461697,0.00594724,0.01866359,0.06758884
13,1,2,0.599681,0.30266103,0.00602079,0.59968060,0.01186281,0.00634837,0.01058163,0.02857738,0.03426736
14,1,0,0.572316,0.57231623,0.00914309,0.30674538,0.02488814,0.00799946,0.00907127,0.02156448,0.04827197
15,1,2,0.444627,0.43635094,0.00772540,0.44462654,0.01461769,0.00566334,0.01169143,0.02922529,0.05009937
16,1,0,0.705271,0.70527148,0.01499859,0.17502452,0.03734359,0.00732110,0.00633237,0.00961013,0.04409833
17,1,2,0.770348,0.16621317,0.00303626,0.77034849,0.00961180,0.00824331,0.00591294,0.01711089,0.01952328
18,1,2,0.850574,0.09190464,0.00312561,0.85057396,0.00729959,0.00695214,0.01030731,0.01656667,0.01327008
19,1,2,0.571547,0.31769550,0.00818467,0.57154685,0.01410396,0.00649885,0.00952087,0.02382425,0.04862503
20,1,2,0.560376,0.35942268,0.00777156,0.56037605,0.01256100,0.00556544,0.00589348,0.01105000,0.03735991
21,1,2,0.626658,0.25536638,0.00882569,0.62665802,0.01922483,0.01036807,0.01039011,0.02128698,0.04787986
22,1,2,0.553166,0.28425032,0.01370786,0.55316633,0.02277252,0.00844695,0.00861986,0.02217611,0.08685998
23,1,2,0.813440,0.09926548,0.00467088,0.81343991,0.00977928,0.01012707,0.00947019,0.02427569,0.02897151
24,1,2,0.601368,0.27821428,0.00918722,0.60136771,0.01336620,0.00659726,0.00878933,0.02129872,0.06117925
25,1,2,0.822114,0.09762783,0.00543019,0.82211447,0.00717903,0.00748129,0.01034883,0.01628592,0.03353235
26,1,2,0.597077,0.25838804,0.01691820,0.59707665,0.01659734,0.00618746,0.01042167,0.01672143,0.07768916
27,1,2,0.771293,0.13891928,0.00563680,0.77129346,0.00782452,0.00657600,0.01024907,0.02162574,0.03787505
28,1,2,0.651926,0.23220566,0.01132759,0.65192586,0.01084453,0.00539781,0.00890173,0.01538890,0.06400792
29,1,2,0.662461,0.22063875,0.00928722,0.66246080,0.01245890,0.01022120,0.00912003,0.02082525,0.05498782
30,1,2,0.642142,0.22275542,0.00926353,0.64214224,0.01198184,0.00956489,0.01062126,0.02709086,0.06658000
31,1,2,0.836988,0.10925054,0.00217566,0.83698773,0.00472761,0.00718810,0.00714153,0.01887853,0.01365024
32,1,2,0.701214,0.22497256,0.00272021,0.70121449,0.00984081,0.00734811,0.00586615,0.02777176,0.02026586
33,1,2,0.755586,0.16778979,0.00307789,0.75558591,0.01055209,0.01012210,0.00803961,0.02452048,0.02031206
34,1,2,0.641182,0.24045950,0.00588460,0.64118224,0.01123499,0.00735152,0.00884844,0.03238437,0.05265430
35,1,2,0.699632,0.21016026,0.00414403,0.69963235,0.00800643,0.00486492,0.00744161,0.02645324,0.03929719
36,1,2,0.486139,0.40350604,0.00840286,0.48613876,0.01332426,0.00499582,0.00555372,0.01701029,0.06106834
37,1,2,0.803995,0.12528332,0.00581378,0.80399472,0.01170823,0.00721975,0.00968628,0.01557039,0.02072364
38,1,2,0.769998,0.18811594,0.00211316,0.76999772,0.00553344,0.00341381,0.00269084,0.00905960,0.01907551
39,1,2,0.780042,0.13691206,0.00532025,0.78004235,0.00743043,0.00488579,0.00813107,0.02223332,0.03504479
