frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
70,1,2,0.636654,0.27668092,0.00419790,0.63665412,0.00744444,0.00390238,0.01113651,0.03187481,0.02810892
71,1,2,0.613647,0.29107285,0.00468395,0.61364720,0.00862389,0.00429614,0.01195852,0.03429562,0.03142183
72,1,2,0.615362,0.28785507,0.00416520,0.61536160,0.00792953,0.00411971,0.01128307,0.03894497,0.03034085
73,1,2,0.628626,0.28234326,0.00372115,0.62862633,0.00762014,0.00409045,0.01008023,0.03638896,0.02712948
74,1,2,0.624150,0.29137117,0.00349419,0.62414982,0.00701668,0.00377635,0.00975507,0.03498879,0.02544795
75,1,2,0.615710,0.30354989,0.00339046,0.61571021,0.00691550,0.00357490,0.00965578,0.03240639,0.02479688
76,1,2,0.638172,0.27392000,0.00298485,0.63817199,0.00612692,0.00341475,0.01088798,0.04093100,0.02356251
77,1,2,0.636142,0.27103611,0.00295590,0.63614200,0.00610086,0.00367635,0.01143343,0.04473073,0.02392462
78,1,2,0.601017,0.28991552,0.00303535,0.60101714,0.00623938,0.00389501,0.01179580,0.05878812,0.02531367
79,1,2,0.658733,0.24278982,0.00266779,0.65873270,0.00557051,0.00393261,0.01087772,0.05321082,0.02221803
80,1,2,0.664200,0.24803539,0.00248217,0.66420021,0.00579564,0.00377652,0.00968408,0.04571585,0.02031015
81,1,2,0.702288,0.22029734,0.00215453,0.70228771,0.00513295,0.00360237,0.00848994,0.04019907,0.01783609
82,1,2,0.651550,0.26819858,0.00228988,0.65155012,0.00553166,0.00354275,0.00808225,0.04001149,0.02079327
83,1,2,0.643132,0.27618422,0.00235287,0.64313154,0.00604625,0.00375999,0.00794218,0.04014695,0.02043601
84,1,2,0.643173,0.26658367,0.00223409,0.64317308,0.00570043,0.00371147,0.00849087,0.04935627,0.02075012
85,1,2,0.661442,0.25359960,0.00220086,0.66144240,0.00539036,0.00376033,0.00840233,0.04583541,0.01936872
86,1,2,0.628676,0.27624622,0.00244896,0.62867614,0.00556514,0.00377858,0.00837690,0.04956794,0.02534012
87,1,2,0.678641,0.23863511,0.00213527,0.67864117,0.00498455,0.00373046,0.00750619,0.04232466,0.02204259
88,1,2,0.711953,0.20831076,0.00186221,0.71195305,0.00470370,0.00377933,0.00763597,0.04251603,0.01923897
89,1,2,0.740050,0.18889487,0.00168029,0.74005029,0.00431996,0.00354755,0.00722077,0.03742187,0.01686440
90,1,2,0.704005,0.22530467,0.00185238,0.70400470,0.00423596,0.00328359,0.00765348,0.03561025,0.01805497
91,1,2,0.731598,0.19973980,0.00184795,0.73159775,0.00445220,0.00385429,0.00832587,0.03325910,0.01692304
92,1,2,0.739248,0.18041442,0.00181756,0.73924769,0.00464227,0.00430537,0.00925270,0.04330223,0.01701776
93,1,2,0.734491,0.18541738,0.00185691,0.73449082,0.00529163,0.00440955,0.00881133,0.04232831,0.01739406
94,1,2,0.725015,0.19294653,0.00179190,0.72501550,0.00518773,0.00418979,0.00896147,0.04453225,0.01737484
95,1,2,0.658629,0.26106577,0.00186008,0.65862942,0.00532843,0.00388084,0.00814141,0.04182112,0.01927293
96,1,2,0.632290,0.28749815,0.00180401,0.63228951,0.00494543,0.00355995,0.00736551,0.04113049,0.02140696
97,1,2,0.590957,0.33089468,0.00170151,0.59095731,0.00518242,0.00358045,0.00689988,0.04108827,0.01969547
98,1,2,0.567924,0.35514462,0.00177517,0.56792436,0.00588063,0.00370809,0.00634426,0.03982281,0.01940006
99,1,2,0.587577,0.33544979,0.00174425,0.58757712,0.00614805,0.00383854,0.00611751,0.03989887,0.01922586
100,1,2,0.558831,0.36242608,0.00185563,0.55883072,0.00631081,0.00398287,0.00586662,0.03863888,0.02208840
101,1,2,0.558044,0.36399697,0.00224778,0.55804376,0.00648958,0.00393912,0.00603000,0.03488010,0.02437269
102,1,2,0.519220,0.40380605,0.00237827,0.51921960,0.00699146,0.00377284,0.00587941,0.03340506,0.02454731
103,1,2,0.529786,0.38595108,0.00241684,0.52978553,0.00706886,0.00402282,0.00629795,0.03918829,0.02526864
104,1,2,0.472568,0.43418269,0.00282784,0.47256751,0.00814372,0.00420850,0.00660745,0.04351365,0.02794864
105,1,2,0.447499,0.44306379,0.00371167,0.44749939,0.00970487,0.00457738,0.00753004,0.04634562,0.03756723
106,1,2,0.480116,0.48011573,0.00465344,0.39665651,0.01073015,0.00461383,0.00791568,0.04734347,0.04797119
107,1,0,0.495396,0.49539638,0.00426998,0.39121157,0.01040160,0.00453493,0.00731551,0.04389620,0.04297384
108,1,0,0.521482,0.52148230,0.00422873,0.37389565,0.01057596,0.00433915,0.00686884,0.03963418,0.03897519
109,1,0,0.530378,0.53037828,0.00423444,0.37047642,0.01079681,0.00417346,0.00672431,0.03731542,0.03590086
110,1,0,0.552834,0.55283408,0.00505000,0.34592164,0.01302634,0.00425873,0.00642872,0.03503523,0.03744527
111,1,0,0.534154,0.53415417,0.00485815,0.36732444,0.01247364,0.00429256,0.00641168,0.03515209,0.03533327
112,1,0,0.540990,0.54099020,0.00515241,0.35963440,0.01352936,0.00427313,0.00629245,0.03425313,0.03587491
113,1,0,0.502059,0.50205922,0.00475842,0.39782916,0.01279878,0.00433050,0.00656810,0.03800731,0.03364852
114,1,0,0.475740,0.47573966,0.00422031,0.43280040,0.01185308,0.00424851,0.00612571,0.03532039,0.02969194
115,1,0,0.465381,0.44592737,0.00386214,0.46538077,0.01084019,0.00418883,0.00620734,0.03578119,0.02781217
116,1,2,0.521340,0.39011793,0.00337595,0.52134041,0.00925751,0.00381610,0.00642053,0.03943462,0.02623694
117,1,2,0.560854,0.35368384,0.00307363,0.56085376,0.00872326,0.00414494,0.00658104,0.03901180,0.02392773
118,1,2,0.606407,0.31197459,0.00267962,0.60640711,0.00796453,0.00410958,0.00652098,0.03924406,0.02109954
119,1,2,0.661006,0.26276374,0.00226670,0.66100574,0.00671481,0.00380332,0.00638023,0.03881619,0.01824927
120,1,2,0.691854,0.23517654,0.00208379,0.69185441,0.00604920,0.00375976,0.00677125,0.03675936,0.01754570
121,1,2,0.698121,0.22890753,0.00212925,0.69812122,0.00670420,0.00411361,0.00694231,0.03555461,0.01752727
122,1,2,0.742062,0.19194632,0.00178385,0.74206230,0.00563341,0.00371778,0.00621433,0.03368397,0.01495804
123,1,2,0.743903,0.18924115,0.00190708,0.74390271,0.00545251,0.00397942,0.00634732,0.03317657,0.01599323
124,1,2,0.684354,0.24759135,0.00224336,0.68435403,0.00588907,0.00375919,0.00605053,0.03199841,0.01811406
125,1,2,0.666695,0.25730433,0.00218890,0.66669468,0.00609922,0.00417831,0.00587972,0.03817393,0.01948092
126,1,2,0.589441,0.33333337,0.00241993,0.58944077,0.00628345,0.00397146,0.00567910,0.03684710,0.02202482
127,1,2,0.555069,0.37040519,0.00258993,0.55506943,0.00677251,0.00391173,0.00553865,0.03437820,0.02133436
128,1,2,0.494896,0.42030665,0.00348076,0.49489558,0.01072118,0.00449678,0.00653138,0.03563473,0.02393295
129,1,2,0.557059,0.36394099,0.00300762,0.55705919,0.01013620,0.00495744,0.00658054,0.03343371,0.02088429
130,1,2,0.514461,0.40624212,0.00285154,0.51446098,0.01066848,0.00509639,0.00642161,0.03389165,0.02036723
131,1,2,0.542652,0.37825932,0.00286239,0.54265218,0.00972603,0.00476502,0.00675791,0.03333177,0.02164536
132,1,2,0.595648,0.33198280,0.00248236,0.59564833,0.00852721,0.00464352,0.00677437,0.03112769,0.01881372
133,1,2,0.580202,0.34588659,0.00231438,0.58020221,0.00784508,0.00431476,0.00655810,0.03383770,0.01904116
134,1,2,0.628304,0.29999758,0.00200558,0.62830419,0.00683477,0.00422765,0.00677703,0.03495828,0.01689493
135,1,2,0.651573,0.27857333,0.00184383,0.65157303,0.00647980,0.00422304,0.00667318,0.03454264,0.01609115
136,1,2,0.691433,0.24589688,0.00164530,0.69143271,0.00556422,0.00377342,0.00620164,0.03104227,0.01444356
137,1,2,0.717937,0.22084348,0.00154000,0.71793745,0.00530153,0.00384294,0.00638738,0.03117066,0.01297656
138,1,2,0.755741,0.19039990,0.00138398,0.75574065,0.00451167,0.00339529,0.00577051,0.02682704,0.01197096
139,1,2,0.771704,0.17554844,0.00125200,0.77170355,0.00403064,0.00324018,0.00549376,0.02688535,0.01184611
140,1,2,0.717848,0.22727443,0.00155734,0.71784772,0.00419149,0.00298193,0.00536089,0.02610674,0.01467945
141,1,2,0.754735,0.19329943,0.00144933,0.75473527,0.00384616,0.00291534,0.00554896,0.02452737,0.01367814
142,1,2,0.789716,0.16316293,0.00127211,0.78971554,0.00340243,0.00286605,0.00512011,0.02207937,0.01238145
143,1,2,0.794156,0.15778143,0.00131933,0.79415643,0.00371508,0.00309607,0.00515955,0.02200955,0.01276255
144,1,2,0.744169,0.20198155,0.00149083,0.74416939,0.00411744,0.00314774,0.00546185,0.02489891,0.01473229
145,1,2,0.674738,0.25047870,0.00296521,0.67473848,0.00722035,0.00412539,0.00758930,0.02884669,0.02403587
146,1,2,0.673057,0.24091599,0.00395727,0.67305702,0.00757103,0.00431845,0.00921256,0.02987478,0.03109291
147,1,2,0.582489,0.32791272,0.00508594,0.58248869,0.00993656,0.00420269,0.00928117,0.02829340,0.03279883
148,1,2,0.612930,0.30372975,0.00451814,0.61293035,0.00916443,0.00407782,0.00937748,0.02621581,0.02998621
149,1,2,0.646326,0.27370483,0.00387281,0.64632641,0.00822051,0.00397270,0.00889457,0.02873837,0.02626980
150,1,2,0.636399,0.28383646,0.00362260,0.63639931,0.00824516,0.00402570,0.00908031,0.02913559,0.02565487
151,1,2,0.666555,0.25743244,0.00320419,0.66655457,0.00794845,0.00434465,0.00882472,0.02864460,0.02304637
152,1,2,0.688877,0.23876900,0.00282602,0.68887709,0.00746769,0.00430858,0.00889361,0.02810424,0.02075378
153,1,2,0.706636,0.22158098,0.00255948,0.70663627,0.00716935,0.00431398,0.00845831,0.02913933,0.02014229
154,1,2,0.720300,0.20682624,0.00231824,0.72029952,0.00697220,0.00437359,0.00969048,0.03046067,0.01905906
155,1,2,0.734846,0.18845403,0.00215460,0.73484601,0.00663088,0.00455159,0.00920564,0.03475388,0.01940337
156,1,2,0.744244,0.18014939,0.00204506,0.74424397,0.00710097,0.00492938,0.00910891,0.03444467,0.01797765
157,1,2,0.682380,0.23016688,0.00251993,0.68238045,0.00860483,0.00505157,0.00884190,0.03662395,0.02581050
158,1,2,0.646226,0.26381316,0.00286880,0.64622624,0.01049296,0.00504839,0.00932720,0.03672061,0.02550263
159,1,2,0.574282,0.33059090,0.00394894,0.57428227,0.01449444,0.00519808,0.00953615,0.03483339,0.02711583
160,1,2,0.565996,0.34359650,0.00391231,0.56599620,0.01406606,0.00508947,0.00879622,0.03182127,0.02672198
161,1,2,0.550006,0.36360582,0.00379589,0.55000627,0.01298742,0.00473927,0.00799958,0.02955850,0.02730726
162,1,2,0.590498,0.33333543,0.00337945,0.59049841,0.01197401,0.00462447,0.00705713,0.02525292,0.02387818
163,1,2,0.515304,0.40581491,0.00363305,0.51530394,0.01350052,0.00444590,0.00634982,0.02309143,0.02786043
164,1,2,0.476929,0.43305677,0.00447726,0.47692895,0.01413139,0.00455996,0.00656062,0.02472659,0.03555845
165,1,2,0.501955,0.41395900,0.00418482,0.50195533,0.01356882,0.00463262,0.00623782,0.02283853,0.03262307
166,1,2,0.479352,0.43326295,0.00489546,0.47935249,0.01374365,0.00463881,0.00608074,0.02090503,0.03712086
167,1,2,0.477729,0.47772903,0.00469330,0.44040145,0.01394570,0.00451450,0.00556390,0.01923519,0.03391694
168,1,0,0.479664,0.47966442,0.00512645,0.43699142,0.01523790,0.00458093,0.00529249,0.01754908,0.03555731
169,1,0,0.486975,0.48697519,0.00454487,0.43630428,0.01464949,0.00454248,0.00481987,0.01637507,0.03178876
170,1,0,0.468705,0.45969459,0.00402386,0.46870485,0.01332598,0.00437216,0.00439959,0.01561428,0.02986470
171,1,0,0.518483,0.51848287,0.00371949,0.41155963,0.01225325,0.00387194,0.00404911,0.01659131,0.02947240
172,1,0,0.482202,0.48220241,0.00383650,0.44514004,0.01262553,0.00423345,0.00432716,0.01619985,0.03143506
173,1,0,0.537549,0.53754931,0.00396712,0.38892495,0.01361752,0.00415252,0.00407299,0.01572490,0.03199069
174,1,0,0.559392,0.55939250,0.00414061,0.36303376,0.01339103,0.00396102,0.00421986,0.01707409,0.03478713
175,1,0,0.577790,0.57778955,0.00404511,0.34475565,0.01351904,0.00412722,0.00427235,0.01731962,0.03417145
176,1,0,0.571617,0.57161662,0.00426073,0.34821003,0.01452757,0.00446766,0.00426854,0.01781565,0.03483321
177,1,0,0.584037,0.58403742,0.00420999,0.33727251,0.01530185,0.00454765,0.00405663,0.01749557,0.03307838
178,1,0,0.572880,0.57287959,0.00439298,0.34341871,0.01559958,0.00483640,0.00420466,0.01994382,0.03472426
179,1,0,0.604031,0.60403140,0.00427805,0.31417059,0.01564076,0.00459479,0.00405029,0.01978374,0.03345039
180,1,0,0.640078,0.64007845,0.00480130,0.27979665,0.01560768,0.00421915,0.00390669,0.01867326,0.03291682
181,1,0,0.635937,0.63593726,0.00484135,0.27970886,0.01593073,0.00432824,0.00413192,0.01959646,0.03552519
182,1,0,0.660998,0.66099756,0.00509263,0.25280594,0.01522584,0.00395605,0.00403255,0.01937252,0.03851691
183,1,0,0.667961,0.66796070,0.00493094,0.24559870,0.01487003,0.00382858,0.00396862,0.02041582,0.03842660
184,1,0,0.606595,0.60659490,0.00462729,0.30387242,0.01373336,0.00396480,0.00400850,0.02391907,0.03927965
185,1,0,0.555034,0.55503386,0.00487174,0.34660075,0.01411580,0.00475626,0.00476181,0.02737033,0.04248945
186,1,0,0.570069,0.57006880,0.00487710,0.32507464,0.01480194,0.00500263,0.00467554,0.02884256,0.04665679
187,1,0,0.526073,0.52607343,0.00431858,0.37233051,0.01507545,0.00586860,0.00463221,0.03017569,0.04152553
188,1,0,0.555797,0.55579711,0.00431588,0.34535856,0.01791704,0.00581181,0.00435994,0.02770562,0.03873404
189,1,0,0.584887,0.58488708,0.00411564,0.31412916,0.01878429,0.00616765,0.00420497,0.02926334,0.03844787
190,1,0,0.621105,0.62110512,0.00444124,0.27547895,0.02342709,0.00629353,0.00410969,0.02752839,0.03761600
191,1,0,0.621659,0.62165918,0.00460850,0.27535705,0.02396280,0.00666382,0.00441411,0.02648833,0.03684621
192,1,0,0.592299,0.59229851,0.00464983,0.30403277,0.02167303,0.00629055,0.00497922,0.02857736,0.03749874
193,1,0,0.565502,0.56550150,0.00459261,0.33505525,0.02084811,0.00655100,0.00518515,0.02732751,0.03493885
194,1,0,0.552150,0.55215040,0.00479639,0.33776370,0.01946694,0.00636456,0.00562583,0.03179058,0.04204159
195,1,0,0.502443,0.50244304,0.00482123,0.38570452,0.01829215,0.00668189,0.00608342,0.03400812,0.04196563
196,1,0,0.502047,0.50204684,0.00468744,0.38938873,0.01706593,0.00618590,0.00574517,0.03184773,0.04303227
197,1,0,0.487698,0.48769811,0.00444728,0.40892849,0.01590309,0.00605504,0.00567511,0.03082383,0.04046905
198,1,0,0.497022,0.49702224,0.00476978,0.40431883,0.01771095,0.00637163,0.00545345,0.02733304,0.03702007
199,1,0,0.524814,0.52481429,0.00502496,0.37514902,0.02080248,0.00644654,0.00540610,0.02670948,0.03564713
200,1,0,0.576357,0.57635685,0.00496003,0.32995176,0.02172214,0.00593751,0.00488757,0.02354275,0.03264137
201,1,0,0.611368,0.61136817,0.00468788,0.30242338,0.02060058,0.00547893,0.00449086,0.02123156,0.02971865
202,1,0,0.602003,0.60200345,0.00467874,0.30917876,0.02186268,0.00600664,0.00485472,0.02255159,0.02886343
203,1,0,0.593318,0.59331815,0.00560481,0.31111728,0.02656383,0.00681023,0.00499583,0.02171288,0.02987700
204,1,0,0.623108,0.62310762,0.00565296,0.27742103,0.03165358,0.00686350,0.00486066,0.02132691,0.02911375
205,1,0,0.625749,0.62574913,0.00583969,0.27099536,0.03321024,0.00742963,0.00499654,0.02254356,0.02923583
206,1,0,0.623792,0.62379227,0.00732968,0.26033210,0.03921722,0.00828583,0.00568574,0.02411294,0.03124422
207,1,0,0.649191,0.64919064,0.00744786,0.23473327,0.04293719,0.00789143,0.00541647,0.02191209,0.03047105
208,1,0,0.661835,0.66183476,0.00699188,0.22923713,0.03822197,0.00741180,0.00528259,0.02242696,0.02859291
209,1,0,0.668317,0.66831664,0.00677097,0.22599862,0.03404901,0.00692222,0.00536698,0.02419302,0.02838253
210,1,0,0.645982,0.64598225,0.00736652,0.24318155,0.03243855,0.00699839,0.00616076,0.02795510,0.02991689
211,1,0,0.653267,0.65326731,0.00678913,0.24077578,0.02893732,0.00639389,0.00578764,0.02844491,0.02960401
212,1,0,0.631834,0.63183408,0.00686536,0.26119881,0.02815047,0.00671238,0.00590660,0.02709111,0.03224120
213,1,0,0.631507,0.63150654,0.00654849,0.26787626,0.02455772,0.00594491,0.00557756,0.02525015,0.03273837
214,1,0,0.639869,0.63986872,0.00604717,0.26427655,0.02332244,0.00612449,0.00553814,0.02434296,0.03047953
215,1,0,0.654921,0.65492085,0.00638137,0.24980909,0.02393986,0.00598173,0.00552049,0.02308020,0.03036640
216,1,0,0.676973,0.67697321,0.00600871,0.22753759,0.02728400,0.00647502,0.00540606,0.02146211,0.02885328
217,1,0,0.693757,0.69375719,0.00605196,0.21219062,0.02987098,0.00606308,0.00508829,0.01897756,0.02800034
218,1,0,0.730495,0.73049508,0.00620470,0.17971378,0.02815287,0.00528656,0.00481795,0.01760575,0.02772332
219,1,0,0.734571,0.73457074,0.00576505,0.18021284,0.02563154,0.00479999,0.00465137,0.01776371,0.02660477
220,1,0,0.729506,0.72950633,0.00544782,0.18933654,0.02458113,0.00460588,0.00458549,0.01689545,0.02504137
221,1,0,0.740402,0.74040198,0.00522511,0.18293729,0.02254224,0.00418586,0.00442562,0.01630794,0.02397395
222,1,0,0.726741,0.72674055,0.00463344,0.19625615,0.01982421,0.00407385,0.00479392,0.02064605,0.02303183
223,1,0,0.671038,0.67103822,0.00448966,0.24435535,0.02042004,0.00506553,0.00578385,0.02520532,0.02364202
224,1,0,0.646168,0.64616766,0.00447661,0.26286761,0.02063436,0.00567163,0.00613020,0.02796454,0.02608740
225,1,0,0.586390,0.58639025,0.00429116,0.32519925,0.01955523,0.00571674,0.00612480,0.02710733,0.02561525
226,1,0,0.541612,0.54161160,0.00398501,0.37253201,0.01927907,0.00609718,0.00620450,0.02615070,0.02413992
227,1,0,0.485574,0.48557356,0.00369053,0.43139148,0.01773581,0.00620616,0.00598061,0.02566275,0.02375911
228,1,0,0.505838,0.41510903,0.00311451,0.50583826,0.01507871,0.00583188,0.00584586,0.02845947,0.02072226
229,1,2,0.552261,0.37043160,0.00298292,0.55226088,0.01440299,0.00610831,0.00634191,0.02763265,0.01983874
230,1,2,0.528294,0.39587066,0.00292746,0.52829390,0.01363007,0.00594100,0.00624963,0.02759690,0.01949038
231,1,2,0.540871,0.38175497,0.00305741,0.54087140,0.01345893,0.00614177,0.00656210,0.02703818,0.02111524
232,1,2,0.546862,0.37402589,0.00336093,0.54686157,0.01372096,0.00625139,0.00757595,0.02706351,0.02113980
233,1,2,0.534785,0.39169194,0.00301490,0.53478518,0.01241214,0.00568054,0.00680953,0.02584289,0.01976288
234,1,2,0.519322,0.40568934,0.00280834,0.51932248,0.01143257,0.00519796,0.00655226,0.02979661,0.01920045
