frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
0,1,0,0.602824,0.60282421,0.00874292,0.25959861,0.04033727,0.01256326,0.00737485,0.03172067,0.03683821
1,1,0,0.679292,0.67929167,0.01055168,0.15593891,0.05579464,0.01275170,0.00680536,0.02372757,0.05513845
2,1,0,0.690974,0.69097424,0.01641961,0.05766627,0.03784404,0.00252588,0.00365103,0.01019548,0.18072347
3,1,0,0.637929,0.63792890,0.01670052,0.12034981,0.13535546,0.01626382,0.00871878,0.01812449,0.04655820
4,1,0,0.686656,0.68665612,0.02209434,0.09801235,0.08488736,0.01111639,0.01059412,0.02020729,0.06643195
5,1,0,0.636228,0.63622844,0.00539057,0.25826287,0.03728973,0.00922249,0.00573960,0.02538683,0.02247945
6,1,0,0.574721,0.57472050,0.01521543,0.19571538,0.08173831,0.01818348,0.01073679,0.04035787,0.06333212
7,1,0,0.690584,0.69058424,0.01397392,0.14355083,0.06051125,0.00907346,0.00637495,0.02185109,0.05408034
8,1,0,0.491881,0.49188125,0.00771234,0.37456188,0.03927917,0.01421963,0.00775501,0.03292663,0.03166407
9,1,0,0.570664,0.57066441,0.00749932,0.31174242,0.03962915,0.01395498,0.00720267,0.02141593,0.02789119
10,1,0,0.728834,0.72883379,0.01002314,0.16956609,0.01682464,0.00598926,0.00717108,0.02326243,0.03832962
11,1,0,0.756859,0.75685900,0.01358809,0.08178599,0.04120827,0.00628902,0.00422953,0.01687090,0.07916909
12,1,0,0.715703,0.71570283,0.01623226,0.10534225,0.04104235,0.00690448,0.00539370,0.02154831,0.08783383
13,1,0,0.714939,0.71493936,0.00804444,0.19455975,0.01627744,0.00528396,0.00424768,0.01695462,0.03969281
14,1,0,0.625788,0.62578803,0.01249075,0.23745415,0.03873432,0.01310808,0.00774650,0.02708283,0.03759530
15,1,0,0.751444,0.75144356,0.01509500,0.08510624,0.03249846,0.00501995,0.00491741,0.02408665,0.08183277
16,1,0,0.612458,0.61245775,0.01349299,0.25025636,0.03408831,0.01140925,0.00677040,0.02230780,0.04921715
17,1,0,0.732046,0.73204601,0.01715762,0.12096022,0.02346150,0.00480815,0.00498312,0.02049787,0.07608557
18,1,0,0.784016,0.78401637,0.01436857,0.09967550,0.01594886,0.00330330,0.00378300,0.01426866,0.06463580
19,1,0,0.704289,0.70428926,0.00911739,0.19497208,0.01107847,0.00320183,0.00359453,0.01346117,0.06028539
20,1,0,0.787107,0.78710681,0.01285946,0.10250518,0.02080131,0.00277313,0.00276803,0.01018918,0.06099703
21,1,0,0.644040,0.64403957,0.01548424,0.18488558,0.01985243,0.00625364,0.00561422,0.02634188,0.09752834
22,1,0,0.608777,0.60877693,0.01954373,0.20793715,0.02834433,0.00617631,0.00505760,0.01890248,0.10526148
23,1,0,0.663639,0.66363937,0.02112362,0.12846982,0.02083174,0.00367194,0.00549900,0.02226957,0.13449495
24,1,0,0.594403,0.59440345,0.01683033,0.21573205,0.02130891,0.00528969,0.00687992,0.03676045,0.10279513
25,1,0,0.712682,0.71268171,0.01356884,0.14828502,0.02456386,0.00450254,0.00483151,0.02526700,0.06629959
26,1,0,0.484358,0.48435751,0.01139766,0.38875201,0.02846281,0.00972918,0.00693542,0.02314267,0.04722260
27,1,0,0.715471,0.71547133,0.01592976,0.10733641,0.02044167,0.00322433,0.00467449,0.02329930,0.10962279
28,1,0,0.716535,0.71653509,0.01729110,0.11286768,0.02355005,0.00354204,0.00458933,0.01869746,0.10292726
