frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
0,1,1,0.920366,0.00188592,0.92036635,0.04681670,0.01158093,0.01015953,0.00388845,0.00114416,0.00415817
1,1,1,0.911745,0.00253944,0.91174507,0.04110147,0.02265642,0.01175527,0.00514462,0.00110451,0.00395324
2,1,1,0.949736,0.00156887,0.94973582,0.01916993,0.01245961,0.00881856,0.00394196,0.00117728,0.00312798
3,1,1,0.661907,0.00454034,0.66190678,0.23398544,0.02340643,0.04646698,0.01628888,0.00457667,0.00882847
4,1,1,0.901279,0.00298790,0.90127856,0.03571798,0.02793601,0.01799108,0.00617014,0.00207206,0.00584629
5,1,1,0.482297,0.00455926,0.48229700,0.41699392,0.01510028,0.05157251,0.01685323,0.00355490,0.00906905
6,1,1,0.772090,0.00381465,0.77209020,0.14520733,0.02690214,0.03051414,0.01141664,0.00238287,0.00767215
7,1,1,0.844676,0.00155126,0.84467608,0.12645061,0.00461351,0.00877214,0.00846130,0.00086772,0.00460758
8,1,1,0.807134,0.00267516,0.80713445,0.14294472,0.00914775,0.01559244,0.01179998,0.00217627,0.00852937
9,1,1,0.866648,0.00157032,0.86664814,0.09938622,0.00433087,0.00688275,0.00981580,0.00170902,0.00965679
10,1,1,0.592095,0.00191171,0.59209496,0.35336685,0.00727181,0.02029116,0.01603496,0.00139167,0.00763689
11,1,1,0.731409,0.00252434,0.73140889,0.20636210,0.01119616,0.02016470,0.01805786,0.00243564,0.00785031
12,1,1,0.832253,0.00296008,0.83225298,0.11150298,0.01034749,0.01457539,0.01290718,0.00270706,0.01274671
13,1,1,0.452533,0.00678923,0.45253256,0.43479612,0.01797119,0.03668385,0.02717323,0.00473534,0.01931843
14,1,1,0.925506,0.00138225,0.92550564,0.05053937,0.00626538,0.00623071,0.00472856,0.00079607,0.00455216
15,1,1,0.965038,0.00048462,0.96503806,0.02309415,0.00256700,0.00341764,0.00283577,0.00041784,0.00214488
16,1,1,0.851876,0.00162377,0.85187620,0.10714630,0.00877997,0.01397788,0.01095443,0.00160082,0.00404057
17,1,1,0.750763,0.00148930,0.75076282,0.18598789,0.01089854,0.03278137,0.01197958,0.00150267,0.00459780
18,1,1,0.882744,0.00102102,0.88274366,0.08370767,0.00764276,0.01308607,0.00688125,0.00109946,0.00381814
19,1,1,0.978144,0.00056191,0.97814435,0.01131749,0.00247661,0.00186075,0.00192339,0.00045112,0.00326443
20,1,1,0.775569,0.00243784,0.77556896,0.16512962,0.01512982,0.02155078,0.01020833,0.00198394,0.00799071
