frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
47,1,0,0.653174,0.65317353,0.01137145,0.20722357,0.03431022,0.00780796,0.00775735,0.02646997,0.05188596
48,1,0,0.655654,0.65565397,0.01122226,0.20776104,0.03322564,0.00753950,0.00769180,0.02626189,0.05064390
49,1,0,0.649330,0.64932999,0.01020576,0.22137721,0.03174922,0.00775646,0.00803960,0.02650424,0.04503751
50,1,0,0.655513,0.65551309,0.00968367,0.22108948,0.02845495,0.00735038,0.00791974,0.02629034,0.04369836
51,1,0,0.627870,0.62786997,0.00992704,0.24397516,0.02807877,0.00806282,0.00893484,0.02969241,0.04345900
52,1,0,0.573571,0.57357143,0.00929869,0.30111369,0.02817533,0.01088151,0.00960485,0.02886977,0.03848471
53,1,0,0.574982,0.57498236,0.00996886,0.29818070,0.02731052,0.01033874,0.00895741,0.02770583,0.04255557
54,1,0,0.573721,0.57372124,0.01004598,0.29837999,0.02925313,0.01040786,0.00874115,0.02783041,0.04162023
55,1,0,0.606765,0.60676464,0.01153200,0.25871572,0.02737285,0.00903303,0.00788872,0.02562769,0.05306535
56,1,0,0.612791,0.61279072,0.01191417,0.25520359,0.02747312,0.00896613,0.00780524,0.02440704,0.05143999
57,1,0,0.606340,0.60633952,0.01191675,0.25909881,0.02957108,0.00967036,0.00799975,0.02563080,0.04977293
58,1,0,0.577209,0.57720866,0.01035137,0.29723443,0.02985370,0.01094525,0.00756629,0.02387293,0.04296736
59,1,0,0.582242,0.58224240,0.00958749,0.29534777,0.03083428,0.01147628,0.00736258,0.02318237,0.03996683
60,1,0,0.597356,0.59735644,0.00923965,0.28102364,0.03335215,0.01276529,0.00768385,0.02233052,0.03624845
61,1,0,0.594998,0.59499799,0.00908208,0.28029334,0.03489266,0.01372410,0.00835631,0.02436010,0.03429343
62,1,0,0.624999,0.62499858,0.00951528,0.24921549,0.03493901,0.01236026,0.00800782,0.02230239,0.03866117
63,1,0,0.609398,0.60939847,0.00995375,0.25896772,0.03541380,0.01314971,0.00819283,0.02334874,0.04157498
64,1,0,0.625306,0.62530594,0.00934578,0.24711448,0.03442525,0.01288760,0.00752863,0.02168932,0.04170299
65,1,0,0.629402,0.62940191,0.00904904,0.24526393,0.03348195,0.01221380,0.00736950,0.02176920,0.04145066
66,1,0,0.639510,0.63951023,0.01220904,0.22341026,0.03328951,0.01086095,0.00728283,0.02104365,0.05239353
67,1,0,0.630287,0.63028722,0.01244889,0.22267483,0.03256395,0.01070335,0.00758821,0.02492023,0.05881333
68,1,0,0.626071,0.62607087,0.01281140,0.22626749,0.03290411,0.01102154,0.00823105,0.02543114,0.05726240
69,1,0,0.623692,0.62369228,0.01311176,0.22032260,0.03497345,0.01179584,0.00912373,0.02981193,0.05716841
70,1,0,0.651257,0.65125682,0.01391666,0.19043157,0.03556305,0.01037751,0.00869924,0.02715931,0.06259583
71,1,0,0.665769,0.66576942,0.01346752,0.17560957,0.03815193,0.01077015,0.00866059,0.02831141,0.05925941
72,1,0,0.675283,0.67528324,0.01329414,0.16555493,0.04046883,0.01043293,0.00804332,0.02632015,0.06060245
73,1,0,0.670282,0.67028230,0.01226562,0.17316430,0.03784124,0.01017150,0.00747007,0.02639980,0.06240518
74,1,0,0.689500,0.68950000,0.01325406,0.15285386,0.04305641,0.00980922,0.00735489,0.02514696,0.05902461
75,1,0,0.677875,0.67787472,0.01235792,0.16566321,0.04838862,0.01131095,0.00761068,0.02440147,0.05239243
76,1,0,0.665859,0.66585929,0.01150021,0.17988216,0.04747489,0.01135899,0.00737972,0.02561850,0.05092622
77,1,0,0.658249,0.65824854,0.01251264,0.18611969,0.04532492,0.01066627,0.00729511,0.02529257,0.05454025
78,1,0,0.632767,0.63276660,0.01258414,0.20219203,0.05377911,0.01281841,0.00763884,0.02601047,0.05221039
79,1,0,0.634642,0.63464225,0.01269260,0.19423851,0.06325602,0.01510568,0.00756970,0.02429963,0.04819561
80,1,0,0.643322,0.64332230,0.01386800,0.18249555,0.05949256,0.01363546,0.00800677,0.02466950,0.05450985
81,1,0,0.647347,0.64734679,0.01356172,0.18016571,0.06103313,0.01392948,0.00818818,0.02323547,0.05253951
82,1,0,0.651793,0.65179311,0.01417598,0.17610508,0.06030094,0.01310110,0.00807317,0.02220470,0.05424592
83,1,0,0.675604,0.67560445,0.01402715,0.16055072,0.05210575,0.01113485,0.00736788,0.02066468,0.05854454
84,1,0,0.690477,0.69047708,0.01353706,0.15601913,0.04460458,0.00959428,0.00694191,0.02003284,0.05879312
85,1,0,0.705588,0.70558767,0.01347565,0.14522822,0.04151866,0.00878419,0.00662823,0.01953896,0.05923842
86,1,0,0.723593,0.72359287,0.01294689,0.13627278,0.03798156,0.00785379,0.00632399,0.01880720,0.05622093
87,1,0,0.732083,0.73208326,0.01289512,0.12940110,0.03802867,0.00764726,0.00610853,0.01905102,0.05478504
88,1,0,0.716667,0.71666718,0.01311019,0.14150883,0.03962472,0.00825790,0.00629512,0.01974385,0.05479221
89,1,0,0.702772,0.70277172,0.01376040,0.14960664,0.04508296,0.00936094,0.00677501,0.02021971,0.05242262
90,1,0,0.697508,0.69750800,0.01320216,0.16286308,0.04106263,0.00891934,0.00680299,0.01957518,0.05006663
91,1,0,0.700519,0.70051881,0.01368892,0.16343597,0.03892065,0.00851824,0.00684372,0.01931157,0.04876211
92,1,0,0.690904,0.69090425,0.01411559,0.17277212,0.03947164,0.00869156,0.00695581,0.01910674,0.04798229
93,1,0,0.688550,0.68854962,0.01611418,0.15154049,0.03610870,0.00749156,0.00635089,0.01817547,0.07566909
94,1,0,0.686313,0.68631303,0.01481761,0.15989763,0.03208181,0.00694379,0.00624985,0.02116435,0.07253194
95,1,0,0.702920,0.70291956,0.01352453,0.15506325,0.02957975,0.00647088,0.00616014,0.02135286,0.06492903
96,1,0,0.695999,0.69599946,0.01291172,0.16394191,0.02969560,0.00657621,0.00640230,0.02317129,0.06130150
97,1,0,0.713609,0.71360861,0.01283872,0.14683664,0.03501835,0.00634047,0.00616754,0.02125789,0.05793178
98,1,0,0.706120,0.70612011,0.01241712,0.15881830,0.03092149,0.00585660,0.00629011,0.02106247,0.05851380
99,1,0,0.698117,0.69811737,0.01384183,0.15287726,0.02803343,0.00530051,0.00648612,0.02046109,0.07488240
100,1,0,0.716568,0.71656796,0.01358961,0.13776416,0.02753112,0.00495036,0.00615560,0.01896328,0.07447792
101,1,0,0.711280,0.71128006,0.01293554,0.14922061,0.02701610,0.00529733,0.00659847,0.02054195,0.06710993
102,1,0,0.693940,0.69394017,0.01302989,0.16249948,0.02426617,0.00491755,0.00624517,0.02071145,0.07439012
103,1,0,0.696538,0.69653812,0.01338558,0.15724171,0.02267903,0.00475668,0.00643439,0.02128579,0.07767871
104,1,0,0.701737,0.70173711,0.01305929,0.15495699,0.02359509,0.00495925,0.00632378,0.02088096,0.07448752
105,1,0,0.700394,0.70039378,0.01408733,0.13755763,0.02268910,0.00449910,0.00598259,0.01947850,0.09531196
106,1,0,0.691241,0.69124102,0.01421696,0.15038710,0.02335921,0.00491286,0.00626446,0.01958497,0.09003342
107,1,0,0.672318,0.67231798,0.01476949,0.16192780,0.02427337,0.00530610,0.00663031,0.01958478,0.09519016
108,1,0,0.682994,0.68299384,0.01354346,0.16056981,0.02244639,0.00486277,0.00620442,0.01820607,0.09117324
109,1,0,0.663323,0.66332294,0.01249314,0.18691935,0.02410537,0.00558700,0.00682537,0.02024710,0.08049972
110,1,0,0.658088,0.65808804,0.01146413,0.19796443,0.02127891,0.00498869,0.00610522,0.02136536,0.07874523
111,1,0,0.658227,0.65822738,0.01337273,0.17576093,0.02041009,0.00446455,0.00562319,0.01914659,0.10299454
112,1,0,0.667764,0.66776383,0.01413018,0.16404576,0.02269884,0.00449643,0.00559412,0.01976712,0.10150372
113,1,0,0.684607,0.68460668,0.01528257,0.14739975,0.02090409,0.00405771,0.00535102,0.01863361,0.10376457
114,1,0,0.675593,0.67559340,0.01458364,0.15841440,0.02049151,0.00428623,0.00555296,0.02256661,0.09851123
115,1,0,0.674904,0.67490445,0.01559017,0.15811493,0.02173902,0.00468754,0.00602146,0.02244097,0.09650147
116,1,0,0.661928,0.66192800,0.01660297,0.16371174,0.02308027,0.00506417,0.00659143,0.02473786,0.09828356
117,1,0,0.670873,0.67087282,0.01750851,0.15695551,0.02398155,0.00486659,0.00655214,0.02284496,0.09641792
118,1,0,0.674599,0.67459925,0.01832517,0.14554962,0.02425408,0.00452328,0.00640334,0.02161078,0.10473447
119,1,0,0.640963,0.64096272,0.01652629,0.18501592,0.02566307,0.00575889,0.00689196,0.02404507,0.09513607
120,1,0,0.609625,0.60962484,0.01526752,0.21886941,0.02910657,0.00731476,0.00740118,0.02521204,0.08720367
121,1,0,0.630390,0.63038960,0.01488125,0.20675607,0.02969757,0.00705354,0.00708129,0.02313860,0.08100208
122,1,0,0.638270,0.63826972,0.01496843,0.20129635,0.02949591,0.00695209,0.00739971,0.02380729,0.07781051
123,1,0,0.632001,0.63200122,0.01534660,0.20755387,0.02839234,0.00716149,0.00754519,0.02534149,0.07665781
124,1,0,0.638494,0.63849446,0.01568575,0.19935149,0.02941398,0.00734367,0.00777864,0.02472175,0.07721024
125,1,0,0.621391,0.62139146,0.01618533,0.20962575,0.02776417,0.00724388,0.00830348,0.02655268,0.08293325
126,1,0,0.593573,0.59357293,0.01580627,0.23842017,0.02645655,0.00751306,0.00865917,0.02849966,0.08107220
127,1,0,0.607748,0.60774845,0.01531867,0.22922028,0.02337084,0.00665195,0.00849036,0.02918344,0.08001601
128,1,0,0.617333,0.61733319,0.01734454,0.21479027,0.02516409,0.00660452,0.00850338,0.02812116,0.08213884
129,1,0,0.638085,0.63808513,0.01732909,0.19943030,0.02428081,0.00604051,0.00816569,0.02686227,0.07980619
130,1,0,0.628260,0.62826013,0.01717948,0.20820831,0.02380006,0.00652053,0.00963423,0.03197199,0.07442526
131,1,0,0.649847,0.64984656,0.01727044,0.18829794,0.02515791,0.00618762,0.00915709,0.03041893,0.07366352
132,1,0,0.652283,0.65228324,0.01701398,0.18263264,0.02633691,0.00639789,0.00955784,0.03209790,0.07367959
133,1,0,0.655099,0.65509890,0.01663611,0.18292721,0.02947366,0.00683527,0.00933849,0.03144858,0.06824177
134,1,0,0.667329,0.66732881,0.01680336,0.17247089,0.03201023,0.00691521,0.00922095,0.03101487,0.06423569
135,1,0,0.659919,0.65991883,0.01732674,0.16882846,0.03224826,0.00710931,0.00943120,0.03136498,0.07377222
136,1,0,0.668958,0.66895765,0.01739261,0.15840877,0.03049224,0.00671923,0.00918599,0.03195338,0.07689013
137,1,0,0.673048,0.67304815,0.01750101,0.14578764,0.02864333,0.00636593,0.00915250,0.03270310,0.08679832
138,1,0,0.680844,0.68084372,0.01739025,0.13833708,0.02596298,0.00588081,0.00908792,0.03245386,0.09004338
139,1,0,0.664812,0.66481183,0.01753551,0.12742548,0.02385912,0.00531630,0.00842663,0.03069727,0.12192785
140,1,0,0.675313,0.67531283,0.01765821,0.11136583,0.02155669,0.00463887,0.00749784,0.02715617,0.13481356
141,1,0,0.667861,0.66786106,0.01510416,0.14530134,0.02008983,0.00478253,0.00683805,0.02637486,0.11364816
142,1,0,0.685200,0.68519991,0.01378961,0.14849374,0.01827217,0.00441682,0.00651165,0.02433125,0.09898485
143,1,0,0.678460,0.67845999,0.01280853,0.16710477,0.01823114,0.00461335,0.00645343,0.02305067,0.08927811
144,1,0,0.668354,0.66835449,0.01117287,0.19392629,0.01736297,0.00480909,0.00625886,0.02223964,0.07587579
145,1,0,0.669632,0.66963157,0.01098413,0.19804305,0.01773683,0.00480571,0.00626676,0.02056123,0.07197072
146,1,0,0.667716,0.66771616,0.01041378,0.20480431,0.01749400,0.00478479,0.00594977,0.02023132,0.06860586
147,1,0,0.676367,0.67636719,0.00948475,0.20459963,0.01618043,0.00457407,0.00589317,0.02176628,0.06113448
148,1,0,0.688122,0.68812156,0.00938226,0.19615188,0.01679176,0.00455337,0.00568841,0.02080674,0.05850403
149,1,0,0.699837,0.69983694,0.00989276,0.18928072,0.01833534,0.00476450,0.00568877,0.01949734,0.05270364
150,1,0,0.724483,0.72448254,0.01001926,0.16625212,0.01790405,0.00424920,0.00515862,0.01849084,0.05344337
151,1,0,0.732141,0.73214080,0.00953731,0.16234045,0.01841690,0.00434012,0.00484286,0.01829395,0.05008760
152,1,0,0.733495,0.73349506,0.00886482,0.16277023,0.01916986,0.00438546,0.00455041,0.01870926,0.04805489
153,1,0,0.698028,0.69802774,0.00918535,0.19047173,0.02476432,0.00552216,0.00532292,0.01992937,0.04677642
154,1,0,0.703285,0.70328504,0.01237251,0.16449136,0.03700458,0.00554404,0.00514800,0.01754721,0.05460725
155,1,0,0.681184,0.68118393,0.01096779,0.19144788,0.03425185,0.00627796,0.00549324,0.02195711,0.04842024
156,1,0,0.611360,0.61136028,0.01068411,0.27012265,0.03025881,0.00630220,0.00601136,0.02088424,0.04437635
157,1,0,0.558664,0.55866369,0.01028734,0.32720426,0.02647024,0.00596642,0.00723398,0.02102144,0.04315262
158,1,0,0.488125,0.48812471,0.00898646,0.40196234,0.02292865,0.00602827,0.00763505,0.02352060,0.04081391
159,1,0,0.451277,0.45127706,0.00881258,0.43846472,0.02034373,0.00600489,0.00935589,0.02533420,0.04040694
160,1,0,0.453397,0.45339725,0.00951778,0.43052052,0.01865735,0.00583848,0.00951814,0.02674551,0.04580496
161,1,0,0.491297,0.49129723,0.01009201,0.39174545,0.01841797,0.00566045,0.00906303,0.02604733,0.04767654
162,1,0,0.499964,0.49996385,0.01007634,0.37830940,0.01699545,0.00527814,0.00853844,0.02542815,0.05541023
163,1,0,0.522721,0.52272143,0.01005566,0.35251644,0.01646147,0.00515463,0.00821276,0.02593416,0.05894345
164,1,0,0.562286,0.56228602,0.01056725,0.31215564,0.01562864,0.00467400,0.00761211,0.02373698,0.06333938
165,1,0,0.590345,0.59034544,0.01103380,0.28290108,0.01439378,0.00432286,0.00731932,0.02298184,0.06670188
166,1,0,0.603652,0.60365190,0.01221924,0.25285039,0.01394147,0.00395055,0.00700673,0.02120188,0.08517783
167,1,0,0.554794,0.55479424,0.01144816,0.30549995,0.01369072,0.00469254,0.00754487,0.02307034,0.07925917
168,1,0,0.516412,0.51641184,0.01067075,0.35022831,0.01333528,0.00504453,0.00767687,0.02344914,0.07318327
169,1,0,0.539595,0.53959474,0.01106913,0.31031516,0.01247847,0.00451665,0.00711434,0.02244507,0.09246645
170,1,0,0.538069,0.53806924,0.01140251,0.31173168,0.01616799,0.00578016,0.00738995,0.02479727,0.08466119
171,1,0,0.561290,0.56129022,0.01130923,0.29218793,0.01494913,0.00543783,0.00730516,0.02583375,0.08168675
172,1,0,0.587742,0.58774213,0.01160628,0.26717081,0.01537214,0.00523684,0.00739949,0.02644272,0.07902959
173,1,0,0.604334,0.60433402,0.01101040,0.24919155,0.01370168,0.00459624,0.00687109,0.02519822,0.08509680
174,1,0,0.613566,0.61356567,0.01289894,0.22439847,0.01410466,0.00417478,0.00675429,0.02485615,0.09924705
175,1,0,0.641137,0.64113736,0.01306105,0.20754641,0.01337223,0.00386753,0.00676712,0.02279478,0.09145352
176,1,0,0.646011,0.64601077,0.01461242,0.19755421,0.01300889,0.00370380,0.00687787,0.02149009,0.09674196
177,1,0,0.658678,0.65867791,0.01475294,0.18743608,0.01488712,0.00381785,0.00657545,0.02004941,0.09380323
178,1,0,0.681001,0.68100138,0.01394446,0.17298457,0.01394507,0.00352685,0.00610853,0.01978266,0.08870646
179,1,0,0.690470,0.69047025,0.01411472,0.16670652,0.01407654,0.00351361,0.00600930,0.01807854,0.08703052
180,1,0,0.698631,0.69863150,0.01487530,0.16388189,0.01518963,0.00369656,0.00646824,0.01718008,0.08007680
181,1,0,0.671947,0.67194690,0.01522178,0.18967359,0.01481029,0.00404810,0.00775670,0.01963013,0.07691250
182,1,0,0.667670,0.66767026,0.01412872,0.20362818,0.01392172,0.00414507,0.00822715,0.01955619,0.06872271
183,1,0,0.663363,0.66336292,0.01502935,0.19864013,0.01353082,0.00387055,0.00769557,0.01889680,0.07897386
184,1,0,0.669276,0.66927607,0.01562548,0.19032173,0.01250972,0.00362455,0.00787904,0.01921637,0.08154705
185,1,0,0.677074,0.67707400,0.01575899,0.18396376,0.01190268,0.00346711,0.00805484,0.02060903,0.07916960
186,1,0,0.672309,0.67230893,0.01540606,0.19164852,0.01176743,0.00353134,0.00830658,0.02132396,0.07570718
187,1,0,0.665029,0.66502896,0.01677397,0.19163790,0.01207277,0.00353698,0.00845031,0.02151709,0.08098202
188,1,0,0.621997,0.62199673,0.01548459,0.23880697,0.01178595,0.00383028,0.00857952,0.02151214,0.07800382
189,1,0,0.616197,0.61619658,0.01426644,0.25178852,0.01262082,0.00397983,0.00793296,0.02100869,0.07220616
190,1,0,0.637004,0.63700434,0.01412929,0.22912771,0.01478187,0.00395414,0.00726521,0.01921417,0.07452326
191,1,0,0.613719,0.61371918,0.01320844,0.25742054,0.01757808,0.00531332,0.00741633,0.02031628,0.06502783
192,1,0,0.573171,0.57317079,0.01193505,0.30526699,0.01760248,0.00651495,0.00787385,0.02132433,0.05631156
193,1,0,0.570199,0.57019933,0.01177078,0.30550256,0.01899569,0.00676891,0.00768984,0.02126394,0.05780895
194,1,0,0.575035,0.57503462,0.01199845,0.29991931,0.01796922,0.00621308,0.00738270,0.01997315,0.06150947
195,1,0,0.591447,0.59144704,0.01192315,0.26906050,0.01641734,0.00540311,0.00681511,0.01982932,0.07910442
196,1,0,0.584723,0.58472346,0.01521030,0.24881752,0.01714274,0.00511345,0.00767765,0.01891490,0.10239998
197,1,0,0.601503,0.60150283,0.01510248,0.22521262,0.01654985,0.00472134,0.00691812,0.01789372,0.11209904
198,1,0,0.631740,0.63173978,0.01561153,0.19420767,0.01577338,0.00412532,0.00615858,0.01601237,0.11637138
199,1,0,0.665175,0.66517540,0.01473413,0.17267903,0.01499407,0.00371864,0.00575293,0.01630277,0.10664304
200,1,0,0.643723,0.64372304,0.01320508,0.20445006,0.01655048,0.00451814,0.00584852,0.01944819,0.09225648
201,1,0,0.596046,0.59604573,0.01136903,0.26561923,0.01633697,0.00543584,0.00602453,0.02132181,0.07784685
202,1,0,0.579852,0.57985195,0.01045005,0.29235507,0.01614038,0.00574217,0.00609896,0.02174149,0.06761993
203,1,0,0.582198,0.58219832,0.01015626,0.29510682,0.01768604,0.00629101,0.00631725,0.02225205,0.05999225
204,1,0,0.585713,0.58571273,0.00978981,0.29766159,0.01820582,0.00629768,0.00629700,0.02180887,0.05422651
205,1,0,0.601277,0.60127741,0.00929338,0.28937436,0.01777586,0.00602974,0.00625973,0.02209067,0.04789886
206,1,0,0.630823,0.63082321,0.00985002,0.25766145,0.01712814,0.00542595,0.00606144,0.02244726,0.05060254
207,1,0,0.633372,0.63337247,0.01048242,0.24953977,0.01672361,0.00501485,0.00588604,0.02210466,0.05687618
208,1,0,0.663372,0.66337239,0.01026224,0.22397028,0.01726134,0.00467980,0.00548049,0.02035741,0.05461605
209,1,0,0.674465,0.67446457,0.01040970,0.20789309,0.01732499,0.00435630,0.00542036,0.02141847,0.05871252
210,1,0,0.673560,0.67355987,0.00986190,0.20873704,0.01700622,0.00437747,0.00549387,0.02434880,0.05661483
211,1,0,0.686957,0.68695665,0.01049867,0.19468522,0.01790643,0.00421777,0.00532717,0.02311666,0.05729143
212,1,0,0.662957,0.66295699,0.01060233,0.21542857,0.01894658,0.00499393,0.00605385,0.02518625,0.05583150
213,1,0,0.673250,0.67324978,0.01251256,0.19786937,0.02025005,0.00502272,0.00614832,0.02400198,0.06094521
214,1,0,0.690980,0.69098027,0.01332159,0.18096771,0.01942879,0.00462897,0.00594420,0.02228760,0.06244087
215,1,0,0.711691,0.71169137,0.01327400,0.15851610,0.01929284,0.00417520,0.00560868,0.02132895,0.06611286
216,1,0,0.673970,0.67396987,0.01277437,0.19445942,0.01873136,0.00463649,0.00641113,0.02463301,0.06438435
217,1,0,0.676264,0.67626439,0.01191379,0.19755727,0.01700520,0.00441989,0.00668599,0.02478557,0.06136791
218,1,0,0.661485,0.66148468,0.01083302,0.21478377,0.01636186,0.00469959,0.00653538,0.02664953,0.05865217
219,1,0,0.622393,0.62239323,0.01002907,0.25608950,0.01733281,0.00634800,0.00715931,0.02909814,0.05154994
220,1,0,0.623248,0.62324775,0.00945994,0.26164177,0.01685478,0.00622695,0.00685221,0.02752832,0.04818827
221,1,0,0.633541,0.63354097,0.00973327,0.24871737,0.01603934,0.00596366,0.00687968,0.02908507,0.05004063
222,1,0,0.632834,0.63283387,0.01056914,0.24363596,0.01519313,0.00550701,0.00715178,0.02837934,0.05672979
223,1,0,0.661453,0.66145274,0.01111658,0.21054819,0.01439689,0.00481672,0.00675063,0.02686726,0.06405100
224,1,0,0.657238,0.65723779,0.01109428,0.21651652,0.01393350,0.00465503,0.00686397,0.02795682,0.06174210
225,1,0,0.671650,0.67165040,0.01036644,0.21015769,0.01281384,0.00417532,0.00654795,0.02648018,0.05780819
226,1,0,0.697575,0.69757528,0.00991560,0.18996490,0.01237793,0.00376716,0.00601981,0.02492704,0.05545227
227,1,0,0.701479,0.70147948,0.01124051,0.17200283,0.01379753,0.00364116,0.00598455,0.02466670,0.06718724
228,1,0,0.704811,0.70481062,0.01359702,0.15536818,0.01526962,0.00349020,0.00579050,0.02283570,0.07883815
229,1,0,0.702366,0.70236552,0.01430042,0.15177713,0.01497645,0.00331412,0.00585115,0.02257812,0.08483709
230,1,0,0.704722,0.70472173,0.01492910,0.15271428,0.01545350,0.00322688,0.00566933,0.02134515,0.08194004
231,1,0,0.688216,0.68821603,0.01417307,0.17605302,0.01472268,0.00349346,0.00600856,0.02203504,0.07529814
232,1,0,0.666706,0.66670632,0.01268444,0.20432050,0.01585449,0.00402348,0.00634882,0.02323626,0.06682569
233,1,0,0.687003,0.68700322,0.01289993,0.18449923,0.01652503,0.00375510,0.00595582,0.02135360,0.06800808
234,1,0,0.713609,0.71360927,0.01395283,0.15642837,0.01553081,0.00331341,0.00532563,0.01848717,0.07335250
