frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
61,1,2,0.846158,0.07180680,0.00234019,0.84615755,0.00262085,0.00280372,0.00973465,0.03820869,0.02632765
62,1,2,0.738821,0.19026618,0.00261141,0.73882145,0.00406774,0.00247145,0.00866034,0.03341655,0.01968485
63,1,2,0.822965,0.09884650,0.00251460,0.82296473,0.00454589,0.00375492,0.00995613,0.03819866,0.01921858
64,1,2,0.838005,0.10235994,0.00231590,0.83800453,0.00390716,0.00317896,0.00787488,0.02645980,0.01589887
65,1,2,0.556969,0.34621170,0.00499990,0.55696869,0.01088051,0.00476555,0.01090057,0.03761494,0.02765815
66,1,2,0.490788,0.42943045,0.00400065,0.49078804,0.00834207,0.00328307,0.00923243,0.03203361,0.02288962
67,1,2,0.479981,0.41704875,0.00443567,0.47998059,0.00964802,0.00477241,0.01039077,0.04888580,0.02483804
68,1,2,0.559369,0.36598033,0.00358170,0.55936891,0.00598291,0.00294345,0.00870750,0.03489691,0.01853826
69,1,0,0.478835,0.47883502,0.00738889,0.41181797,0.01417116,0.00524560,0.01175445,0.03281391,0.03797307
70,1,2,0.823668,0.08459035,0.00393825,0.82366848,0.00433794,0.00392651,0.01660301,0.02189152,0.04104386
71,1,2,0.521620,0.34864059,0.00662813,0.52161956,0.01334170,0.00587120,0.01524655,0.04397884,0.04467348
72,1,2,0.622219,0.27498394,0.00209018,0.62221920,0.00515207,0.00341398,0.00858131,0.05754240,0.02601695
73,1,2,0.681685,0.26029605,0.00194497,0.68168527,0.00638259,0.00397343,0.00526884,0.02616492,0.01428399
74,1,2,0.606244,0.32748282,0.00258635,0.60624379,0.00460281,0.00251992,0.00845442,0.02938809,0.01872180
75,1,2,0.581952,0.35226476,0.00297552,0.58195180,0.00651079,0.00276912,0.00925862,0.02207682,0.02219262
76,1,2,0.728019,0.15540045,0.00136244,0.72801918,0.00297260,0.00277414,0.01581678,0.07502943,0.01862504
77,1,2,0.628022,0.25950056,0.00284006,0.62802207,0.00599663,0.00472275,0.01361526,0.05992967,0.02537304
78,1,2,0.460518,0.36543319,0.00335316,0.46051764,0.00679346,0.00476968,0.01324528,0.11501767,0.03086990
79,1,2,0.889595,0.05428702,0.00119756,0.88959503,0.00289503,0.00408299,0.00720537,0.03090162,0.00983546
80,1,2,0.686070,0.26901767,0.00173967,0.68607026,0.00669613,0.00315218,0.00490956,0.01573595,0.01267863
81,1,2,0.854638,0.10934515,0.00084399,0.85463768,0.00248219,0.00290573,0.00371334,0.01813199,0.00793986
82,1,0,0.459804,0.45980358,0.00283127,0.44859982,0.00712651,0.00330428,0.00645153,0.03926114,0.03262198
83,1,2,0.609457,0.30812678,0.00260484,0.60945725,0.00810460,0.00462894,0.00738186,0.04068880,0.01900695
84,1,2,0.643339,0.22818150,0.00175896,0.64333928,0.00431714,0.00351742,0.01068564,0.08619358,0.02200658
85,1,2,0.734520,0.20166329,0.00206794,0.73451966,0.00415011,0.00395574,0.00804819,0.03175192,0.01384311
86,1,2,0.497611,0.36683273,0.00344137,0.49761108,0.00626424,0.00385160,0.00827518,0.06449808,0.04922571
87,1,2,0.878501,0.08819064,0.00088051,0.87850136,0.00266222,0.00353797,0.00402336,0.01335154,0.00885247
88,1,2,0.845201,0.08701339,0.00076994,0.84520054,0.00358026,0.00397481,0.00815506,0.04328150,0.00802448
89,1,2,0.852439,0.11123127,0.00095261,0.85243928,0.00278504,0.00262043,0.00555998,0.01704524,0.00736614
90,1,2,0.559822,0.37094384,0.00254075,0.55982226,0.00389995,0.00222776,0.00938430,0.02836378,0.02281724
91,1,2,0.841970,0.09748034,0.00183023,0.84196997,0.00531715,0.00613711,0.01101543,0.02385449,0.01239534
92,1,2,0.769847,0.10311289,0.00169601,0.76984745,0.00540253,0.00610969,0.01296002,0.08347475,0.01739665
93,1,2,0.715463,0.20542926,0.00201431,0.71546334,0.00788906,0.00482625,0.00704588,0.03843264,0.01889926
94,1,2,0.687114,0.22306310,0.00153186,0.68711424,0.00477216,0.00331076,0.00956199,0.05334799,0.01729794
95,1,0,0.533543,0.53354275,0.00213279,0.39308509,0.00589123,0.00264506,0.00486119,0.03097661,0.02686528
96,1,2,0.526930,0.39322767,0.00157973,0.52692991,0.00341343,0.00227638,0.00426190,0.03836795,0.02994308
97,1,0,0.504481,0.50448084,0.00129150,0.42562851,0.00613038,0.00366243,0.00503739,0.04091943,0.01284953
98,1,2,0.475792,0.45214435,0.00206984,0.47579250,0.00867348,0.00421865,0.00412175,0.03476096,0.01821839
99,1,2,0.666188,0.25667048,0.00162058,0.66618818,0.00721773,0.00436034,0.00521051,0.04020312,0.01852908
100,1,0,0.470331,0.47033125,0.00230112,0.44384515,0.00696183,0.00456018,0.00486305,0.03359889,0.03353855
101,1,2,0.554896,0.37028050,0.00381638,0.55489594,0.00720466,0.00376413,0.00668354,0.01984501,0.03350985
102,1,0,0.563042,0.56304240,0.00290027,0.36392295,0.00899899,0.00310773,0.00527703,0.02750490,0.02524578
103,1,2,0.572049,0.31453118,0.00257111,0.57204920,0.00737845,0.00502273,0.00797212,0.06232119,0.02815395
104,1,0,0.627109,0.62710905,0.00447184,0.24369536,0.01244316,0.00495122,0.00784545,0.06081508,0.03866867
105,1,0,0.478588,0.47858816,0.00724698,0.34722692,0.01594949,0.00605292,0.01122039,0.05767352,0.07604159
106,1,0,0.628324,0.62832355,0.00842052,0.19328500,0.01483126,0.00475962,0.00945825,0.05133485,0.08958703
107,1,0,0.556519,0.55651903,0.00273613,0.36943188,0.00908739,0.00421932,0.00491481,0.03010713,0.02298442
108,1,0,0.625826,0.62582600,0.00406373,0.30463195,0.01127342,0.00355606,0.00508217,0.02258610,0.02298058
109,1,0,0.565962,0.56596220,0.00425730,0.35679951,0.01168020,0.00351070,0.00614620,0.02804037,0.02360358
110,1,0,0.642657,0.64265728,0.00831221,0.24770252,0.02194447,0.00459981,0.00524636,0.02591448,0.04362287
111,1,0,0.459435,0.45943451,0.00409079,0.45293561,0.01026282,0.00442789,0.00634351,0.03561953,0.02688530
112,1,0,0.568334,0.56833440,0.00632945,0.32887429,0.01775228,0.00419539,0.00581555,0.03065730,0.03804145
113,1,2,0.550608,0.34633529,0.00318244,0.55060822,0.00987642,0.00455999,0.00767068,0.05302403,0.02474298
114,1,2,0.572685,0.37046143,0.00206786,0.57268536,0.00807031,0.00392056,0.00435617,0.02457271,0.01386561
115,1,2,0.595702,0.32667822,0.00242950,0.59570223,0.00678861,0.00395008,0.00653385,0.03762439,0.02029309
116,1,2,0.745179,0.16688013,0.00143116,0.74517900,0.00292682,0.00232519,0.00727331,0.05404835,0.01993601
117,1,2,0.718907,0.20794748,0.00186436,0.71890712,0.00658622,0.00546032,0.00722305,0.03732050,0.01469091
118,1,2,0.788620,0.14513755,0.00110358,0.78862047,0.00492962,0.00396811,0.00628074,0.04017309,0.00978674
119,1,2,0.879400,0.06592037,0.00061502,0.87940025,0.00171592,0.00257830,0.00581723,0.03710471,0.00684822
120,1,2,0.815249,0.12482776,0.00135213,0.81524909,0.00338676,0.00358553,0.00833531,0.02853202,0.01473143
121,1,2,0.723188,0.20383148,0.00231108,0.72318846,0.00932423,0.00552902,0.00762658,0.03073563,0.01745353
122,1,2,0.917827,0.04410147,0.00040227,0.91782653,0.00135024,0.00213442,0.00330238,0.02620141,0.00468114
123,1,2,0.751264,0.17842044,0.00240001,0.75126433,0.00472888,0.00502602,0.00687932,0.03114698,0.02013400
124,1,0,0.480992,0.48099214,0.00358848,0.44615930,0.00763534,0.00287823,0.00486337,0.02728576,0.02659736
125,1,2,0.596057,0.29615626,0.00197107,0.59605730,0.00693982,0.00585479,0.00519644,0.06287601,0.02494834
126,1,0,0.637450,0.63744956,0.00334404,0.28042519,0.00702037,0.00314409,0.00487664,0.03153978,0.03220044
127,1,0,0.518692,0.51869243,0.00326992,0.41758406,0.00872875,0.00367279,0.00497687,0.02450259,0.01857253
128,1,0,0.619913,0.61991251,0.00704407,0.25420016,0.02651584,0.00683697,0.01050229,0.04066086,0.03432728
129,1,2,0.805714,0.13847831,0.00111509,0.80571359,0.00779631,0.00680010,0.00677718,0.02462964,0.00868968
130,1,0,0.575447,0.57544667,0.00222721,0.34406817,0.01279760,0.00565218,0.00578586,0.03572338,0.01829897
131,1,2,0.655417,0.26632816,0.00290578,0.65541703,0.00595624,0.00343956,0.00810314,0.03109227,0.02675790
132,1,2,0.807633,0.14687668,0.00096226,0.80763286,0.00373191,0.00415751,0.00684020,0.02231135,0.00748715
133,1,2,0.518418,0.40150174,0.00164247,0.51841772,0.00511658,0.00299974,0.00569301,0.04467778,0.01995094
134,1,2,0.820712,0.11644153,0.00077034,0.82071209,0.00279350,0.00387920,0.00765275,0.03944057,0.00830999
135,1,2,0.744648,0.19287634,0.00119686,0.74464840,0.00505996,0.00420458,0.00625778,0.03288011,0.01287601
136,1,2,0.850872,0.11519112,0.00085115,0.85087150,0.00190188,0.00197496,0.00431546,0.01704079,0.00785324
137,1,2,0.823956,0.12062983,0.00111881,0.82395631,0.00425076,0.00412101,0.00713034,0.03168423,0.00710853
138,1,2,0.906953,0.06862556,0.00075990,0.90695339,0.00135224,0.00160469,0.00330306,0.00945255,0.00794858
139,1,2,0.835555,0.11614261,0.00072407,0.83555520,0.00210649,0.00261972,0.00438674,0.02711856,0.01134668
140,1,2,0.502424,0.43417841,0.00277870,0.50242442,0.00483493,0.00194895,0.00482944,0.02299233,0.02601285
141,1,2,0.902285,0.05739939,0.00101730,0.90228540,0.00246483,0.00264899,0.00630123,0.01820987,0.00967290
142,1,2,0.929637,0.04261693,0.00056325,0.92963654,0.00162750,0.00266890,0.00340471,0.01228737,0.00719468
143,1,2,0.811920,0.13625544,0.00150821,0.81191999,0.00496568,0.00401615,0.00531733,0.02173026,0.01428693
144,1,2,0.544221,0.37878203,0.00217683,0.54422128,0.00572688,0.00335438,0.00667104,0.03645635,0.02261128
145,1,0,0.444467,0.44446725,0.00886270,0.39701477,0.01963202,0.00803599,0.01609911,0.04463783,0.06125020
146,1,2,0.666331,0.20266517,0.00792550,0.66633117,0.00897371,0.00509069,0.01570557,0.03398715,0.05932104
147,1,0,0.675900,0.67589962,0.00960063,0.22021534,0.01939872,0.00373964,0.00955563,0.02196787,0.03962252
148,1,2,0.734697,0.20699787,0.00224693,0.73469698,0.00607589,0.00357835,0.00976273,0.01790544,0.01873574
149,1,2,0.779911,0.15360515,0.00129149,0.77991068,0.00444483,0.00355220,0.00696292,0.03882863,0.01140414
150,1,2,0.596691,0.32436302,0.00262177,0.59669095,0.00834377,0.00423773,0.00982324,0.03072446,0.02319515
151,1,2,0.787176,0.15181629,0.00153057,0.78717554,0.00676161,0.00562046,0.00780236,0.02668065,0.01261237
152,1,2,0.778167,0.16411527,0.00131331,0.77816713,0.00554464,0.00416427,0.00916920,0.02594278,0.01158339
153,1,2,0.777673,0.15282890,0.00149331,0.77767301,0.00597600,0.00433559,0.00671712,0.03327970,0.01769635
154,1,2,0.774953,0.14780729,0.00135328,0.77495253,0.00618359,0.00461202,0.01461916,0.03574602,0.01472612
155,1,2,0.793032,0.11496516,0.00150005,0.79303187,0.00526560,0.00526362,0.00726627,0.05192675,0.02078060
156,1,2,0.781836,0.14693081,0.00160689,0.78183573,0.00898132,0.00644052,0.00872200,0.03320782,0.01227478
157,1,2,0.434926,0.43023682,0.00441941,0.43492636,0.01462026,0.00554034,0.00777387,0.04534104,0.05714189
158,1,2,0.501609,0.39839828,0.00426427,0.50160944,0.01804551,0.00503569,0.01126840,0.03710729,0.02427117
159,1,0,0.597702,0.59770185,0.00826954,0.28650641,0.03050036,0.00579683,0.01037193,0.02728448,0.03356861
160,1,2,0.532852,0.39561892,0.00376577,0.53285193,0.01235254,0.00465502,0.00583648,0.01977279,0.02514658
161,1,2,0.486047,0.44364306,0.00333019,0.48604652,0.00867285,0.00333845,0.00481302,0.02050743,0.02964838
162,1,2,0.752467,0.21225387,0.00171370,0.75246692,0.00792038,0.00416530,0.00328735,0.00803057,0.01016185
163,1,0,0.695733,0.69573277,0.00464746,0.21452600,0.01960654,0.00373161,0.00352059,0.01444550,0.04378942
164,1,0,0.542024,0.54202420,0.00785410,0.32342899,0.01665488,0.00501621,0.00740383,0.03126721,0.06635054
165,1,2,0.602061,0.33756793,0.00301505,0.60206085,0.01131854,0.00492323,0.00494660,0.01528628,0.02088154
166,1,0,0.510479,0.51047873,0.00773802,0.38894114,0.01444298,0.00466358,0.00545245,0.01317104,0.05511203
167,1,0,0.655593,0.65559334,0.00388465,0.28459728,0.01475387,0.00401725,0.00349654,0.01255581,0.02110127
168,1,0,0.487406,0.48740599,0.00685906,0.42335129,0.02040672,0.00484667,0.00420683,0.01080466,0.04211878
169,1,0,0.516218,0.51621825,0.00221855,0.43355572,0.01229583,0.00438866,0.00292937,0.01167902,0.01671456
170,1,2,0.598307,0.35057220,0.00193983,0.59830713,0.00803193,0.00369088,0.00271849,0.01257111,0.02216847
171,1,0,0.753636,0.75363600,0.00250198,0.18297876,0.00796236,0.00187107,0.00264717,0.02049944,0.02790318
172,1,2,0.579462,0.33708051,0.00430455,0.57946163,0.01411466,0.00567949,0.00543935,0.01463401,0.03928570
173,1,0,0.758937,0.75893694,0.00448960,0.16406462,0.01758546,0.00382880,0.00305631,0.01382510,0.03421320
174,1,0,0.646765,0.64676517,0.00483457,0.25946894,0.01248508,0.00319502,0.00480734,0.02247085,0.04597289
175,1,0,0.651378,0.65137780,0.00366310,0.27164325,0.01403109,0.00479204,0.00448230,0.01830176,0.03170872
176,1,0,0.546925,0.54692489,0.00512320,0.36202753,0.01856166,0.00582940,0.00425332,0.01979974,0.03748028
177,1,0,0.633721,0.63372058,0.00400706,0.29352242,0.01839898,0.00486761,0.00320897,0.01621525,0.02605905
178,1,0,0.528248,0.52824825,0.00512491,0.36800352,0.01679048,0.00599142,0.00479678,0.02973682,0.04130779
179,1,0,0.728639,0.72863859,0.00381833,0.19717807,0.01580550,0.00362834,0.00343281,0.01914345,0.02835487
180,1,0,0.784267,0.78426665,0.00689432,0.14230090,0.01547538,0.00271659,0.00333230,0.01423130,0.03078253
181,1,0,0.619373,0.61937255,0.00500154,0.27935770,0.01722291,0.00476459,0.00503285,0.02328925,0.04595871
182,1,0,0.761239,0.76123881,0.00609774,0.14519432,0.01240628,0.00246729,0.00363506,0.01847678,0.05048378
183,1,0,0.695813,0.69581336,0.00428419,0.21676975,0.01344680,0.00331873,0.00371292,0.02458901,0.03806536
184,1,2,0.536967,0.36113173,0.00341269,0.53696734,0.00918667,0.00450969,0.00416800,0.03793206,0.04269186
185,1,2,0.517514,0.34878972,0.00584953,0.51751405,0.01564557,0.00792211,0.00777505,0.04117536,0.05532864
186,1,0,0.630209,0.63020855,0.00489853,0.23897019,0.01754651,0.00598811,0.00433046,0.03473150,0.06332613
187,1,2,0.561354,0.35009187,0.00208453,0.56135398,0.01616947,0.00933245,0.00445889,0.03550820,0.02100051
188,1,0,0.674692,0.67469186,0.00430504,0.23747078,0.02928341,0.00558466,0.00327085,0.01782535,0.02756806
189,1,0,0.701247,0.70124692,0.00331470,0.18921152,0.02225329,0.00759099,0.00358511,0.03549420,0.03730321
190,1,0,0.765977,0.76597720,0.00574362,0.12087808,0.04199828,0.00679704,0.00372858,0.02058860,0.03428853
191,1,0,0.623875,0.62387538,0.00527755,0.27486947,0.02610562,0.00814499,0.00563179,0.02232810,0.03376704
192,1,0,0.474856,0.47485587,0.00481514,0.41873562,0.01251395,0.00479749,0.00723964,0.03693349,0.04010886
193,1,2,0.459145,0.45831341,0.00436374,0.45914516,0.01754846,0.00759281,0.00600890,0.02232808,0.02469929
194,1,0,0.498746,0.49874604,0.00561151,0.34859750,0.01394225,0.00561878,0.00738855,0.04964286,0.07045256
195,1,2,0.577468,0.30361360,0.00492057,0.57746780,0.01359299,0.00795121,0.00791375,0.04287831,0.04166178
196,1,0,0.500462,0.50046206,0.00415231,0.40412557,0.01216103,0.00420193,0.00439215,0.02320616,0.04729881
197,1,2,0.487088,0.43030319,0.00348664,0.48708755,0.01125175,0.00553162,0.00539491,0.02672822,0.03021618
198,1,0,0.534319,0.53431880,0.00605977,0.38588023,0.02494239,0.00763798,0.00456678,0.01336989,0.02322418
199,1,0,0.635982,0.63598245,0.00604568,0.25846973,0.03316858,0.00674618,0.00521672,0.02421525,0.03015534
200,1,0,0.782527,0.78252697,0.00470033,0.14916268,0.02540081,0.00390140,0.00281345,0.01087582,0.02061835
201,1,0,0.751413,0.75141346,0.00359927,0.19230986,0.01611431,0.00364458,0.00290400,0.01198679,0.01802777
202,1,0,0.564545,0.56454456,0.00464220,0.33620027,0.02691107,0.00811748,0.00631017,0.02783173,0.02544252
203,1,0,0.558577,0.55857700,0.00930907,0.31887138,0.04536844,0.01002460,0.00556029,0.01835801,0.03393129
204,1,0,0.742265,0.74226546,0.00584556,0.14263600,0.05201261,0.00707659,0.00431995,0.01978303,0.02606073
205,1,0,0.636315,0.63631523,0.00658661,0.24529274,0.03943689,0.00969416,0.00554009,0.02741019,0.02972415
206,1,0,0.615965,0.61596489,0.01328965,0.21767907,0.06324514,0.01171061,0.00844250,0.03039047,0.03927780
207,1,0,0.750784,0.75078416,0.00792058,0.13233799,0.05781705,0.00631383,0.00433940,0.01310868,0.02737838
208,1,0,0.712411,0.71241122,0.00516797,0.20725255,0.01936111,0.00549328,0.00474705,0.02448646,0.02108036
209,1,0,0.694244,0.69424421,0.00588732,0.21304461,0.01735716,0.00496393,0.00570454,0.03125726,0.02754099
210,1,0,0.556645,0.55664462,0.00974872,0.31191325,0.02599668,0.00730305,0.00933588,0.04300342,0.03605433
211,1,0,0.682408,0.68240762,0.00447959,0.23115273,0.01493242,0.00397588,0.00429519,0.03040414,0.02835251
212,1,0,0.546101,0.54610109,0.00717026,0.34289089,0.02500307,0.00798636,0.00638241,0.02167592,0.04278992
213,1,0,0.630196,0.63019639,0.00528103,0.29458609,0.01018671,0.00287501,0.00426144,0.01788630,0.03472705
214,1,0,0.673317,0.67331749,0.00404190,0.24987769,0.01838131,0.00684281,0.00538046,0.02071418,0.02144419
215,1,0,0.715129,0.71512932,0.00771817,0.19193925,0.02640953,0.00541071,0.00544988,0.01802918,0.02991388
216,1,0,0.765183,0.76518261,0.00451806,0.13845158,0.04066060,0.00844819,0.00494833,0.01498975,0.02280082
217,1,0,0.760893,0.76089317,0.00622496,0.15080273,0.04021886,0.00441530,0.00381720,0.00903934,0.02458856
218,1,0,0.877447,0.87744671,0.00681563,0.04980648,0.02128044,0.00218049,0.00373659,0.01211850,0.02661526
219,1,0,0.750873,0.75087345,0.00400645,0.18220906,0.01554622,0.00285372,0.00398505,0.01839556,0.02213057
220,1,0,0.709249,0.70924866,0.00417890,0.22583136,0.02037950,0.00382943,0.00432196,0.01342242,0.01878776
221,1,0,0.783985,0.78398454,0.00433427,0.15734029,0.01438669,0.00250580,0.00378617,0.01395790,0.01970426
222,1,0,0.672095,0.67209482,0.00226678,0.24953155,0.00895209,0.00362580,0.00626709,0.03799847,0.01926339
223,1,0,0.448229,0.44822884,0.00391453,0.43675214,0.02280337,0.00903225,0.00974358,0.04344242,0.02608277
224,1,0,0.546685,0.54668546,0.00442440,0.33691666,0.02149162,0.00809600,0.00751561,0.03900139,0.03586891
225,1,2,0.574526,0.34728056,0.00354935,0.57452577,0.01523870,0.00589719,0.00610318,0.02367848,0.02372667
226,1,2,0.561863,0.36249700,0.00276043,0.56186306,0.01817446,0.00761893,0.00652332,0.02232418,0.01823861
227,1,2,0.666829,0.26142144,0.00251262,0.66682941,0.01156274,0.00664207,0.00508504,0.02371097,0.02223585
228,1,2,0.803625,0.13325086,0.00081043,0.80362535,0.00445034,0.00433480,0.00530688,0.03964637,0.00857486
229,1,2,0.737951,0.19172189,0.00245654,0.73795134,0.01170009,0.00721403,0.00832611,0.02432536,0.01630466
230,1,0,0.497627,0.49762690,0.00270564,0.43242595,0.01053839,0.00527177,0.00588050,0.02745390,0.01809692
231,1,2,0.591181,0.32529220,0.00357722,0.59118146,0.01277436,0.00694483,0.00781199,0.02480330,0.02761468
232,1,2,0.570822,0.34310961,0.00457501,0.57082224,0.01476908,0.00668989,0.01163135,0.02716481,0.02123805
233,1,2,0.486480,0.46235609,0.00163074,0.48647961,0.00717689,0.00339710,0.00374385,0.02096044,0.01425520
234,1,0,0.461679,0.46167895,0.00198210,0.45747167,0.00751426,0.00326767,0.00552315,0.04561150,0.01695074
