frame,face_detected,y_raw,y_smooth
0,0,-1,-1
1,1,0,0
2,1,0,0
3,1,0,0
4,1,2,2
5,1,0,2
6,1,2,2
7,1,0,0
8,1,7,0
9,1,0,0
10,1,7,0
11,1,0,0
12,1,0,0
13,1,1,1
14,1,0,0
15,1,0,0
16,1,7,0
17,1,0,0
18,1,0,0
19,1,0,0
20,1,0,0
21,1,0,0
22,1,0,0
23,1,0,0
24,1,0,0
25,1,0,0
26,1,0,0
27,0,-1,-1
28,1,6,0
29,0,-1,-1
30,0,-1,-1
31,0,-1,-1
32,0,-1,-1
33,0,-1,-1
34,0,-1,-1
35,0,-1,-1
36,0,-1,-1
37,0,-1,-1
38,0,-1,-1
39,0,-1,-1
40,0,-1,-1
41,0,-1,-1
42,0,-1,-1
43,0,-1,-1
44,1,6,6
45,0,-1,-1
46,1,6,6
47,0,-1,-1
48,0,-1,-1
49,1,6,6
50,0,-1,-1
51,0,-1,-1
52,0,-1,-1
53,0,-1,-1
54,0,-1,-1
55,0,-1,-1
56,1,6,6
57,1,6,6
58,0,-1,-1
59,0,-1,-1
60,1,6,6
61,0,-1,-1
62,0,-1,-1
63,0,-1,-1
64,0,-1,-1
65,0,-1,-1
66,0,-1,-1
67,0,-1,-1
68,0,-1,-1
69,0,-1,-1
70,1,0,0
71,1,2,2
72,1,2,2
73,1,2,2
74,1,0,0
75,1,0,0
76,1,0,0
77,1,0,0
78,1,0,0
79,1,0,0
80,1,0,0
81,1,0,0
82,0,-1,-1
83,1,0,0
84,0,-1,-1
85,0,-1,-1
86,1,6,0
87,0,-1,-1
88,0,-1,-1
89,0,-1,-1
90,0,-1,-1
91,0,-1,-1
92,0,-1,-1
93,1,7,2
94,1,7,0
95,1,7,7
96,0,-1,-1
97,0,-1,-1
98,0,-1,-1
99,0,-1,-1
100,1,6,6
101,1,6,6
102,0,-1,-1
103,1,7,7
104,1,2,2
105,0,-1,-1
106,1,7,7
107,0,-1,-1
108,1,2,7
109,1,2,2
110,1,0,0
111,0,-1,-1
112,0,-1,-1
113,0,-1,-1
114,0,-1,-1
115,0,-1,-1
116,0,-1,-1
117,0,-1,-1
118,0,-1,-1
119,0,-1,-1
120,0,-1,-1
121,1,6,6
122,0,-1,-1
123,0,-1,-1
124,0,-1,-1
125,0,-1,-1
126,0,-1,-1
127,0,-1,-1
128,0,-1,-1
129,0,-1,-1
130,0,-1,-1
131,0,-1,-1
132,1,0,0
133,1,2,2
134,1,2,2
135,1,2,2
136,1,2,2
137,1,2,2
138,1,2,2
139,1,0,2
140,1,7,7
141,1,0,0
142,1,0,0
143,1,0,0
144,1,0,0
145,0,-1,-1
146,0,-1,-1
147,0,-1,-1
148,1,6,0
149,0,-1,-1
150,0,-1,-1
151,0,-1,-1
152,0,-1,-1
153,0,-1,-1
154,0,-1,-1
155,0,-1,-1
156,1,0,0
157,1,0,0
158,1,0,0
159,0,-1,-1
160,1,6,6
161,1,0,0
162,0,-1,-1
163,0,-1,-1
164,1,0,0
165,1,0,0
166,0,-1,-1
167,0,-1,-1
168,1,0,0
169,0,-1,-1
170,1,0,0
171,1,6,0
172,0,-1,-1
173,0,-1,-1
174,1,0,0
175,1,6,6
176,1,0,0
177,0,-1,-1
178,1,0,0
179,0,-1,-1
180,0,-1,-1
181,1,0,0
182,1,0,0
183,1,0,0
184,1,0,0
185,1,0,0
186,1,0,0
187,1,0,0
188,1,0,0
189,1,0,0
190,1,0,0
191,1,0,0
192,1,0,0
193,1,0,0
194,1,0,0
195,1,0,0
196,1,0,0
197,1,0,0
198,1,0,0
199,1,0,0
200,1,0,0
201,1,0,0
202,1,0,0
203,1,0,0
204,1,0,0
205,1,0,0
206,1,2,0
207,1,0,0
208,1,0,0
209,1,0,0
210,1,0,0
211,1,7,0
212,1,6,0
213,1,6,0
214,1,6,6
215,1,6,6
216,1,6,6
217,0,-1,-1
218,0,-1,-1
219,0,-1,-1
220,1,6,6
221,1,7,6
222,1,6,6
223,1,6,6
224,1,6,6
225,1,5,6
226,1,2,6
227,1,5,5
228,1,6,6
229,1,2,2
230,1,5,6
231,1,6,6
232,1,6,6
233,0,-1,-1
234,0,-1,-1
235,0,-1,-1
236,1,6,6
237,0,-1,-1
238,0,-1,-1
239,1,6,6
240,1,6,6
241,1,6,6
242,1,6,6
243,1,6,6
244,1,6,6
245,1,7,6
246,1,6,6
247,1,6,6
248,1,6,6
249,1,6,6
250,1,5,5
251,1,5,5
252,1,5,5
253,1,6,6
254,1,2,6
255,0,-1,-1
256,1,0,0
257,1,0,0
258,1,0,0
259,1,0,0
260,1,0,0
261,1,0,0
262,1,0,0
263,1,0,0
264,1,0,0
265,1,0,0
266,1,0,0
267,1,0,0
268,1,0,0
269,1,0,0
270,1,0,0
271,1,0,0
272,1,0,0
273,1,0,0
274,1,2,0
275,1,2,2
276,1,2,2
277,1,0,0
278,0,-1,-1
279,0,-1,-1
280,0,-1,-1
281,1,6,2
282,1,6,6
283,0,-1,-1
284,1,6,6
285,0,-1,-1
286,0,-1,-1
287,0,-1,-1
288,0,-1,-1
289,1,1,6
290,0,-1,-1
291,1,6,6
292,0,-1,-1
293,0,-1,-1
294,1,6,6
295,0,-1,-1
296,0,-1,-1
297,0,-1,-1
298,0,-1,-1
299,0,-1,-1
300,0,-1,-1
301,0,-1,-1
302,1,6,6
303,0,-1,-1
304,0,-1,-1
305,0,-1,-1
306,0,-1,-1
307,1,6,6
308,0,-1,-1
309,1,0,6
310,0,-1,-1
311,1,6,6
312,0,-1,-1
313,1,1,6
314,0,-1,-1
315,0,-1,-1
316,0,-1,-1
317,0,-1,-1
318,0,-1,-1
319,0,-1,-1
320,1,6,6
321,1,6,6
322,0,-1,-1
323,0,-1,-1
324,0,-1,-1
325,0,-1,-1
326,0,-1,-1
327,0,-1,-1
328,0,-1,-1
329,1,6,6
330,1,6,6
331,1,6,6
332,1,2,6
333,0,-1,-1
334,1,6,6
335,0,-1,-1
336,0,-1,-1
337,1,2,2
338,1,2,2
339,1,0,0
340,1,0,0
341,1,0,0
342,1,0,0
343,1,0,0
344,1,0,0
345,1,0,0
346,1,0,0
347,1,0,0
348,1,0,0
349,1,0,0
350,1,0,0
351,1,0,0
352,1,0,0
353,1,0,0
354,1,0,0
355,1,0,0
356,1,0,0
357,1,6,0
358,0,-1,-1
359,0,-1,-1
360,0,-1,-1
361,1,6,6
362,0,-1,-1
363,0,-1,-1
364,0,-1,-1
365,0,-1,-1
366,1,6,6
367,0,-1,-1
368,0,-1,-1
369,0,-1,-1
370,0,-1,-1
371,0,-1,-1
372,1,7,6
373,1,2,6
374,1,6,6
