frame,face_detected,y_raw,y_smooth
0,0,-1,-1
1,1,0,0
2,1,0,0
3,1,0,0
4,1,7,0
5,1,0,0
6,1,0,0
7,1,7,0
8,1,0,0
9,1,7,0
10,1,7,7
11,1,0,0
12,1,0,0
13,1,0,0
14,1,0,0
15,1,0,0
16,1,7,0
17,1,0,0
18,1,7,0
19,1,7,0
20,1,7,7
21,1,7,7
22,1,7,7
23,1,7,7
24,1,7,7
25,1,0,7
26,1,7,7
27,1,7,7
28,1,0,7
29,1,0,7
30,1,0,0
31,1,0,0
32,1,0,0
33,1,0,0
34,1,7,0
35,1,1,0
36,1,1,0
37,1,1,0
38,1,1,1
39,1,1,1
40,1,7,1
41,1,7,1
42,1,2,1
43,1,0,1
44,1,2,1
45,1,0,7
46,1,0,0
47,1,0,0
48,1,2,0
49,1,0,0
50,1,2,0
51,1,2,0
52,1,2,2
53,1,2,2
54,1,2,2
55,1,2,2
56,1,2,2
57,1,2,2
58,1,5,2
59,1,5,2
60,1,5,2
61,1,5,5
62,1,6,5
63,1,6,5
64,1,5,5
65,1,6,5
66,1,6,6
67,1,5,6
68,1,5,6
69,1,5,5
70,1,0,5
71,1,2,5
72,1,7,5
73,1,0,5
74,1,7,5
75,1,7,7
76,1,7,7
77,1,7,7
78,1,7,7
79,1,7,7
80,1,7,7
81,1,3,7
82,1,0,7
83,1,1,7
84,1,7,7
85,1,7,7
86,1,0,7
87,1,7,7
88,1,7,7
