frame,face_detected,y_raw,y_smooth
0,0,-1,-1
1,1,1,1
2,1,0,1
3,1,0,0
4,1,2,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
9,1,0,0
10,1,2,0
11,1,0,0
12,1,2,0
13,1,2,0
14,1,0,0
15,1,0,0
16,1,2,2
17,1,2,2
18,1,0,2
19,1,2,2
20,1,0,2
21,1,2,2
22,1,2,2
23,1,2,2
24,1,2,2
25,1,2,2
26,1,2,2
27,1,0,2
28,1,2,2
29,1,2,2
30,1,1,2
31,1,2,2
32,1,1,2
33,1,2,2
34,1,0,2
35,1,2,2
36,1,1,2
37,1,2,2
38,1,2,2
39,1,2,2
40,1,2,2
41,1,4,2
42,1,1,2
43,1,2,2
44,1,1,2
45,1,1,2
46,1,1,2
47,1,1,1
48,1,1,1
49,1,1,1
50,1,1,1
51,1,2,1
52,1,2,1
53,1,1,1
54,1,0,1
55,1,0,1
56,1,2,1
57,1,0,1
58,1,0,0
59,1,0,0
60,1,0,0
61,1,0,0
