frame,face_detected,y_raw,y_smooth
0,1,0,0
1,1,0,0
2,1,7,0
3,1,2,0
4,1,2,0
5,1,7,0
6,1,7,0
7,1,7,0
8,1,0,0
9,1,0,0
10,1,7,7
11,1,7,7
12,1,0,7
13,1,7,7
14,1,0,7
15,1,0,7
16,1,0,7
17,1,0,0
18,1,0,0
19,1,0,0
20,1,0,0
21,1,0,0
22,1,0,0
23,1,0,0
24,1,6,0
25,1,0,0
26,0,-1,-1
27,0,-1,-1
28,0,-1,-1
29,0,-1,-1
30,1,6,0
31,1,6,0
32,1,6,0
33,0,-1,-1
34,0,-1,-1
35,1,6,0
36,0,-1,-1
37,0,-1,-1
38,1,0,0
39,0,-1,-1
40,1,6,0
41,1,0,0
42,0,-1,-1
43,1,6,0
44,0,-1,-1
45,0,-1,-1
46,1,6,0
47,0,-1,-1
48,0,-1,-1
49,0,-1,-1
50,0,-1,-1
51,1,0,0
52,0,-1,-1
53,1,0,0
54,0,-1,-1
55,0,-1,-1
56,0,-1,-1
57,0,-1,-1
58,0,-1,-1
59,1,6,0
60,1,0,0
61,1,0,0
62,1,0,0
63,1,2,0
64,1,2,0
65,1,2,0
66,1,2,0
67,1,0,2
68,1,7,2
69,1,7,2
70,1,0,2
71,1,0,2
72,1,0,0
73,1,0,0
74,1,0,0
75,1,0,0
76,1,0,0
77,1,0,0
78,1,0,0
79,1,0,0
80,1,0,0
81,1,0,0
82,1,0,0
83,1,0,0
84,1,0,0
85,1,0,0
86,1,0,0
87,1,0,0
88,1,6,0
89,1,6,0
90,0,-1,-1
91,0,-1,-1
92,1,2,0
93,1,7,0
94,0,-1,-1
95,1,2,0
96,1,2,2
97,1,2,2
98,1,7,2
99,1,6,2
100,1,7,2
101,1,7,2
102,1,2,2
103,1,7,2
104,1,7,2
105,1,7,7
106,1,2,7
107,1,6,2
108,1,2,2
109,1,4,2
110,1,2,2
111,1,7,2
112,1,0,2
113,1,4,2
114,1,2,2
115,1,2,2
116,1,0,2
117,1,2,2
118,1,0,2
119,1,7,2
120,1,2,2
121,1,2,2
122,1,2,2
123,1,2,2
124,1,2,2
125,1,4,2
126,1,6,2
127,1,2,2
128,0,-1,-1
129,0,-1,-1
130,1,2,2
131,0,-1,-1
132,1,7,2
133,0,-1,-1
134,1,2,2
135,0,-1,-1
136,1,2,2
137,1,0,2
138,1,0,2
139,1,0,2
140,1,0,2
141,1,0,0
142,1,0,0
143,1,0,0
144,1,0,0
145,1,0,0
146,1,0,0
147,1,0,0
148,1,0,0
149,1,0,0
150,1,0,0
151,1,2,0
152,1,2,0
153,1,0,0
154,1,0,0
155,1,0,0
156,1,6,0
157,0,-1,-1
158,1,2,2
159,1,0,2
160,1,2,2
161,1,6,2
162,0,-1,-1
163,1,2,2
164,0,-1,-1
165,0,-1,-1
166,1,6,2
167,1,6,2
168,0,-1,-1
169,1,0,2
170,1,6,2
171,1,6,2
172,1,0,6
173,1,6,6
174,1,0,6
175,1,0,0
176,1,0,0
177,1,6,0
178,0,-1,-1
179,1,6,0
180,1,6,0
181,1,6,0
182,1,0,0
183,0,-1,-1
184,1,6,6
185,0,-1,-1
186,0,-1,-1
187,0,-1,-1
188,1,6,6
189,1,6,6
190,1,2,6
191,1,0,6
192,1,0,6
193,1,0,6
194,1,0,0
195,1,0,0
196,1,0,0
197,1,0,0
198,1,2,0
199,1,2,0
200,1,0,0
201,1,7,0
202,1,0,0
203,1,0,0
204,1,0,0
205,1,0,0
206,1,0,0
207,1,0,0
208,1,0,0
209,1,0,0
210,1,0,0
211,1,0,0
212,1,0,0
213,1,0,0
214,1,0,0
215,1,0,0
216,1,0,0
217,1,0,0
218,1,2,0
219,0,-1,-1
220,1,6,0
221,1,2,0
222,1,6,2
223,1,6,2
224,1,5,2
225,1,6,2
226,1,6,2
227,1,6,6
228,1,6,6
229,1,6,6
230,0,-1,-1
231,0,-1,-1
232,1,2,6
233,0,-1,-1
234,1,6,6
235,0,-1,-1
236,1,2,6
237,0,-1,-1
238,0,-1,-1
239,0,-1,-1
240,1,6,6
241,1,7,6
242,1,2,6
243,1,2,6
244,1,6,6
245,1,6,6
246,1,7,2
247,1,2,2
248,0,-1,-1
249,0,-1,-1
250,0,-1,-1
251,1,2,2
252,0,-1,-1
253,1,2,2
254,0,-1,-1
255,0,-1,-1
256,0,-1,-1
257,1,6,2
258,1,6,6
259,1,6,2
260,1,6,6
261,0,-1,-1
262,1,6,6
263,0,-1,-1
264,1,6,6
265,1,6,6
266,0,-1,-1
267,1,0,6
268,1,2,6
269,1,0,6
270,1,0,6
271,1,2,0
272,1,2,0
273,1,0,0
274,1,0,0
275,1,0,0
276,1,0,0
277,1,0,0
278,1,7,0
279,1,0,0
280,1,0,0
281,1,0,0
282,1,0,0
283,1,0,0
284,1,0,0
285,1,0,0
286,1,2,0
287,1,2,0
288,1,2,0
289,0,-1,-1
290,1,6,2
291,0,-1,-1
292,0,-1,-1
293,0,-1,-1
294,1,6,2
295,0,-1,-1
296,0,-1,-1
297,0,-1,-1
298,0,-1,-1
299,1,6,2
300,1,6,2
301,1,2,2
302,1,6,2
303,0,-1,-1
304,0,-1,-1
305,0,-1,-1
306,1,6,6
307,1,6,6
308,0,-1,-1
309,1,6,6
310,1,6,6
311,1,6,6
312,0,-1,-1
313,0,-1,-1
314,1,0,6
315,1,6,6
316,1,0,6
317,1,2,0
318,0,-1,-1
319,1,6,0
320,1,6,0
321,1,6,0
322,0,-1,-1
323,1,6,6
324,0,-1,-1
325,1,6,6
326,1,6,6
327,0,-1,-1
328,0,-1,-1
329,1,6,6
330,1,0,6
331,1,0,6
332,1,0,6
333,1,0,0
334,1,0,0
335,1,0,0
336,1,0,0
337,1,0,0
338,1,0,0
339,1,0,0
340,1,0,0
341,1,0,0
342,0,-1,-1
343,0,-1,-1
344,0,-1,-1
345,0,-1,-1
346,0,-1,-1
347,0,-1,-1
348,1,6,0
349,1,6,0
350,0,-1,-1
351,1,6,0
352,0,-1,-1
353,0,-1,-1
354,0,-1,-1
355,0,-1,-1
356,1,6,0
357,1,6,0
358,0,-1,-1
359,0,-1,-1
360,0,-1,-1
361,0,-1,-1
362,0,-1,-1
363,1,6,6
364,0,-1,-1
365,0,-1,-1
366,0,-1,-1
367,0,-1,-1
368,1,6,6
369,1,6,6
370,0,-1,-1
371,0,-1,-1
372,0,-1,-1
373,0,-1,-1
374,1,6,6
375,1,6,6
376,0,-1,-1
377,0,-1,-1
378,0,-1,-1
379,1,6,6
380,1,6,6
381,1,2,6
382,1,2,6
383,1,0,6
384,1,0,6
385,1,0,6
386,1,0,0
387,1,0,0
388,1,0,0
