frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
54,1,2,0.522846,0.36316794,0.00463660,0.52284598,0.00393547,0.00271797,0.02336588,0.04692806,0.03240211
55,1,0,0.623961,0.62396097,0.00611995,0.26699930,0.00378181,0.00150168,0.01677821,0.02671697,0.05414121
56,1,0,0.459886,0.45988643,0.00562183,0.43025634,0.00401136,0.00313278,0.03142300,0.04322436,0.02244387
57,1,0,0.547646,0.54764587,0.01097107,0.27655110,0.00459659,0.00246611,0.04204741,0.05335097,0.06237077
58,1,0,0.758743,0.75874323,0.00617714,0.15523066,0.00431105,0.00156158,0.01528687,0.02706874,0.03162076
59,1,0,0.738464,0.73846406,0.00793965,0.16154909,0.00523666,0.00192276,0.02090337,0.02444135,0.03954301
60,1,0,0.824574,0.82457417,0.00871863,0.07090017,0.00742281,0.00205143,0.01509384,0.01930890,0.05193007
61,1,0,0.726310,0.72631025,0.00843485,0.16538088,0.00280837,0.00099922,0.01975247,0.01967076,0.05664315
62,1,0,0.627918,0.62791830,0.01615951,0.20690070,0.00831457,0.00317592,0.02602211,0.02849601,0.08301292
63,1,0,0.746727,0.74672735,0.00444158,0.18609072,0.00333488,0.00122994,0.01357901,0.02102782,0.02356868
64,1,0,0.673091,0.67309129,0.00971595,0.20953256,0.00427884,0.00169407,0.02459435,0.02758912,0.04950388
65,1,0,0.763996,0.76399577,0.00677804,0.16398866,0.00388434,0.00125521,0.00914708,0.01063937,0.04031148
66,1,0,0.701875,0.70187473,0.00777688,0.22144713,0.00389388,0.00166807,0.01321001,0.01714521,0.03298414
67,1,0,0.763860,0.76385987,0.01314314,0.13195522,0.00674569,0.00224732,0.01855430,0.02024355,0.04325097
68,1,0,0.546900,0.54689997,0.00487541,0.32163697,0.00489799,0.00250263,0.02282239,0.06183733,0.03452734
69,1,0,0.623398,0.62339759,0.00558832,0.29456472,0.00294071,0.00140649,0.01939564,0.02508102,0.02762556
70,1,0,0.871735,0.87173480,0.00735833,0.06944255,0.00399642,0.00073186,0.00749348,0.00673308,0.03250943
71,1,0,0.823444,0.82344419,0.01297235,0.09157323,0.00677175,0.00175632,0.01364176,0.01372694,0.03611346
72,1,0,0.677117,0.67711651,0.00968478,0.22665982,0.00255023,0.00091246,0.01814182,0.01462139,0.05031303
73,1,0,0.831572,0.83157152,0.00415802,0.11419041,0.00392790,0.00093367,0.01340555,0.01073108,0.02108184
74,1,0,0.808815,0.80881488,0.00333352,0.13189392,0.00301655,0.00088072,0.00650298,0.01337538,0.03218207
75,1,0,0.695155,0.69515467,0.00558148,0.20815679,0.00356115,0.00151372,0.03179280,0.02602971,0.02820972
76,1,0,0.746996,0.74699640,0.00464576,0.18907757,0.00553052,0.00179069,0.01417417,0.01419854,0.02358643
77,1,0,0.636737,0.63673717,0.00363190,0.29057530,0.00331218,0.00134856,0.01660565,0.02698349,0.02080581
78,1,0,0.669226,0.66922635,0.00601125,0.24796526,0.00505659,0.00211988,0.01216380,0.02818600,0.02927088
79,1,0,0.816100,0.81609988,0.00424209,0.12102606,0.00586046,0.00148763,0.00929090,0.01681010,0.02518295
80,1,0,0.760369,0.76036900,0.00590898,0.16469447,0.00424883,0.00157486,0.01120390,0.01964933,0.03235066
81,1,0,0.665779,0.66577882,0.00545951,0.24304524,0.00623914,0.00277038,0.01529727,0.02858366,0.03282602
82,1,0,0.782729,0.78272891,0.01159413,0.10480575,0.00729543,0.00184397,0.00837605,0.01465836,0.06869742
83,1,0,0.617951,0.61795104,0.01150135,0.25903732,0.00857724,0.00333576,0.03649150,0.02196596,0.04113986
84,1,0,0.592846,0.59284645,0.02479433,0.17198551,0.01124871,0.00401265,0.02992441,0.02253635,0.14265154
85,1,0,0.783362,0.78336209,0.02036924,0.10028844,0.00507369,0.00136055,0.02882822,0.00851017,0.05220778
86,1,0,0.757186,0.75718570,0.01836644,0.10631520,0.00516660,0.00147698,0.03078865,0.01182614,0.06887430
87,1,0,0.694176,0.69417578,0.01242368,0.18220349,0.00933980,0.00298284,0.03113701,0.02064169,0.04709573
88,1,0,0.709519,0.70951867,0.01944044,0.13836686,0.00636109,0.00174610,0.02890308,0.01297628,0.08268742
89,1,0,0.548133,0.54813260,0.02226865,0.30189711,0.00685587,0.00259381,0.02994527,0.01850665,0.06980005
90,1,0,0.667093,0.66709304,0.01116097,0.21514641,0.00521604,0.00220312,0.02264724,0.01717509,0.05935815
91,1,0,0.678860,0.67886043,0.00989770,0.19588126,0.00811616,0.00271880,0.01865101,0.01992101,0.06595365
92,1,0,0.457219,0.45721895,0.01029156,0.37978542,0.00727013,0.00350953,0.05194228,0.03718856,0.05279365
93,1,0,0.528267,0.52826703,0.00710618,0.32717392,0.00512875,0.00244664,0.05708145,0.03900846,0.03378768
94,1,0,0.482857,0.48285693,0.00686568,0.43159339,0.00331710,0.00158636,0.03507693,0.01467232,0.02403127
95,1,2,0.465496,0.39267758,0.00655365,0.46549571,0.00447943,0.00286235,0.05329730,0.04280115,0.03183287
96,1,0,0.496054,0.49605379,0.00296855,0.41309115,0.00537883,0.00264199,0.02446008,0.03671883,0.01868672
97,1,0,0.531987,0.53198731,0.00656157,0.38697430,0.00590313,0.00284205,0.01698853,0.02556668,0.02317630
98,1,0,0.747683,0.74768305,0.00642031,0.18958186,0.00315793,0.00133767,0.01180634,0.01166850,0.02834443
99,1,0,0.658653,0.65865272,0.01760134,0.16675985,0.00998327,0.00383584,0.03628879,0.03527310,0.07160515
100,1,0,0.862683,0.86268348,0.00449460,0.08003087,0.00215528,0.00057880,0.00569858,0.00792498,0.03643354
101,1,0,0.807469,0.80746901,0.00895412,0.06511462,0.00668743,0.00101541,0.01290024,0.01494243,0.08291674
102,1,0,0.595857,0.59585708,0.00392046,0.32501587,0.00380069,0.00191045,0.01462863,0.02551939,0.02934740
103,1,0,0.540413,0.54041308,0.00242685,0.41078040,0.00224586,0.00142359,0.01263958,0.01602065,0.01404995
104,1,0,0.699664,0.69966388,0.01428677,0.16005430,0.01148180,0.00276048,0.01665546,0.01550734,0.07959001
105,1,0,0.501006,0.50100613,0.00487460,0.42466992,0.00379699,0.00220216,0.02019330,0.02081733,0.02243953
106,1,2,0.478805,0.43961436,0.00443069,0.47880456,0.00279460,0.00149457,0.01639621,0.02273292,0.03373201
107,1,0,0.615143,0.61514312,0.00559301,0.30330744,0.00369357,0.00158658,0.01418217,0.01854142,0.03795267
108,1,0,0.496549,0.49654898,0.00803461,0.35445771,0.00702896,0.00356755,0.03040294,0.04801168,0.05194750
109,1,0,0.463154,0.46315399,0.00415274,0.41358742,0.00400744,0.00204710,0.03006330,0.05676459,0.02622354
110,1,0,0.481363,0.48136288,0.00497214,0.41142100,0.00438787,0.00221332,0.01911273,0.03634394,0.04018618
111,1,0,0.771827,0.77182728,0.00479215,0.13740532,0.00464590,0.00138436,0.01783276,0.03070047,0.03141189
112,1,0,0.627156,0.62715584,0.02832376,0.16597177,0.01317605,0.00427507,0.04767838,0.02277978,0.09063935
113,1,0,0.646405,0.64640486,0.00911012,0.26524693,0.00268031,0.00114880,0.02788315,0.01449976,0.03302605
114,1,0,0.823780,0.82377964,0.00690980,0.12318896,0.00197555,0.00053276,0.00908964,0.00563770,0.02888603
115,1,0,0.870579,0.87057948,0.01296853,0.04897750,0.00382476,0.00059884,0.00790784,0.00497755,0.05016551
116,1,0,0.820686,0.82068646,0.01729470,0.06919789,0.00785222,0.00143687,0.02130256,0.00827399,0.05395535
117,1,0,0.852866,0.85286647,0.00631798,0.08404976,0.00238270,0.00065822,0.01063968,0.00823142,0.03485381
118,1,0,0.861654,0.86165416,0.00718297,0.07520130,0.00236250,0.00066165,0.01273750,0.00756809,0.03263177
119,1,0,0.780863,0.78086305,0.02037114,0.11115881,0.00284695,0.00067405,0.01843569,0.00509397,0.06055634
120,1,0,0.649467,0.64946681,0.00678280,0.28022891,0.00179723,0.00067498,0.01156648,0.00992153,0.03956128
121,1,0,0.819471,0.81947094,0.01225962,0.08849085,0.00442182,0.00073414,0.01756002,0.00744001,0.04962262
122,1,0,0.633342,0.63334233,0.00901728,0.26916760,0.00404058,0.00125455,0.02580888,0.01183067,0.04553817
123,1,0,0.707888,0.70788848,0.00938477,0.21060216,0.00259821,0.00074875,0.02095568,0.00911956,0.03870242
124,1,0,0.852031,0.85203087,0.00754308,0.08719239,0.00363336,0.00071420,0.00686931,0.00593472,0.03608204
125,1,2,0.534815,0.39136606,0.00546041,0.53481537,0.00294188,0.00161233,0.02152144,0.01599257,0.02628996
126,1,2,0.683513,0.24170804,0.00230201,0.68351340,0.00144595,0.00146604,0.02571410,0.02824724,0.01560330
127,1,0,0.596223,0.59622258,0.00900484,0.32143942,0.00418517,0.00177726,0.01848580,0.01327158,0.03561331
128,1,0,0.598339,0.59833884,0.00642728,0.30501324,0.00487592,0.00214011,0.03140574,0.02229385,0.02950501
129,1,2,0.461255,0.44998035,0.00532116,0.46125543,0.00319625,0.00192366,0.01755030,0.02617794,0.03459501
130,1,0,0.789344,0.78934443,0.00331253,0.14981978,0.00214307,0.00078367,0.00783765,0.01969770,0.02706125
131,1,0,0.466412,0.46641162,0.00461006,0.46491703,0.00316312,0.00194905,0.01527191,0.02220828,0.02146891
132,1,0,0.720068,0.72006780,0.00272162,0.21957450,0.00286073,0.00117215,0.01208388,0.01976844,0.02175083
133,1,0,0.589374,0.58937436,0.00458649,0.32352132,0.00384683,0.00201205,0.01314385,0.03351764,0.02999747
134,1,0,0.561161,0.56116122,0.00438573,0.37525219,0.00280682,0.00147686,0.01297854,0.01950172,0.02243690
135,1,2,0.561728,0.33597398,0.00256833,0.56172836,0.00220178,0.00186942,0.02325347,0.05283089,0.01957381
136,1,0,0.533954,0.53395361,0.00366118,0.39136288,0.00391141,0.00234695,0.01715696,0.02997271,0.01763432
137,1,0,0.625222,0.62522203,0.00510318,0.29134673,0.00280647,0.00118921,0.01244483,0.02229946,0.03958811
138,1,0,0.724764,0.72476375,0.00919295,0.17464976,0.00400238,0.00139364,0.01128904,0.01673261,0.05797577
139,1,0,0.538690,0.53869027,0.00551160,0.37686318,0.00274357,0.00136189,0.01573594,0.02377541,0.03531809
140,1,2,0.506848,0.40541095,0.00462750,0.50684828,0.00273375,0.00191290,0.02301386,0.03012962,0.02532317
141,1,0,0.800937,0.80093735,0.00721587,0.10255261,0.00436472,0.00153619,0.03255934,0.01862803,0.03220594
142,1,0,0.865673,0.86567318,0.00603739,0.06690488,0.00310260,0.00073583,0.01869438,0.01167606,0.02717570
143,1,0,0.823518,0.82351798,0.00666872,0.08357798,0.00346249,0.00099581,0.01442616,0.02025023,0.04710058
144,1,0,0.850833,0.85083342,0.00579422,0.08680099,0.00340542,0.00117505,0.01199150,0.01096633,0.02903307
145,1,0,0.801787,0.80178666,0.00562359,0.12451701,0.00494548,0.00160435,0.01618294,0.01844866,0.02689141
146,1,0,0.667073,0.66707265,0.00484252,0.25269485,0.00459910,0.00182923,0.02640491,0.02118376,0.02137297
147,1,0,0.587545,0.58754462,0.00602089,0.30841160,0.00503345,0.00220006,0.03686675,0.02524528,0.02867731
148,1,0,0.694953,0.69495273,0.00490007,0.20168686,0.00466553,0.00192296,0.02698471,0.03123805,0.03364908
149,1,0,0.532928,0.53292829,0.00548834,0.36558622,0.00472402,0.00311357,0.02255637,0.03661809,0.02898514
150,1,0,0.524354,0.52435398,0.00519236,0.38002825,0.00544989,0.00299155,0.02481559,0.02695131,0.03021705
151,1,0,0.649439,0.64943856,0.00386607,0.27557865,0.00284151,0.00101886,0.03466795,0.01531120,0.01727726
152,1,0,0.737040,0.73704022,0.00282228,0.21200015,0.00294869,0.00110369,0.01356473,0.01573133,0.01478885
153,1,0,0.595455,0.59545499,0.00548094,0.30877587,0.00268332,0.00093068,0.01967752,0.02556243,0.04143427
154,1,0,0.723956,0.72395611,0.00616239,0.20029831,0.00354992,0.00134698,0.01422460,0.01858133,0.03188035
155,1,0,0.691610,0.69161046,0.00620189,0.21529754,0.00490029,0.00232224,0.01865283,0.02986002,0.03115478
156,1,0,0.856296,0.85629618,0.01205407,0.05593381,0.00423978,0.00089523,0.01037438,0.00706903,0.05313760
157,1,0,0.782018,0.78201795,0.00447642,0.15970576,0.00378767,0.00129391,0.01413262,0.01408974,0.02049578
158,1,0,0.781865,0.78186518,0.00650245,0.12953836,0.00533164,0.00233908,0.01836517,0.03006066,0.02599749
159,1,0,0.802687,0.80268669,0.01603097,0.07351946,0.01167308,0.00250550,0.03634699,0.01975580,0.03748168
160,1,0,0.823997,0.82399702,0.00883755,0.09766372,0.00849622,0.00225878,0.01834407,0.01687562,0.02352696
161,1,0,0.841876,0.84187573,0.01370080,0.04241435,0.00728149,0.00129171,0.02015511,0.01530750,0.05797330
162,1,0,0.821477,0.82147658,0.01307682,0.05056613,0.00749153,0.00168063,0.02354611,0.01631458,0.06584759
163,1,0,0.866360,0.86636019,0.00916517,0.04495540,0.00509125,0.00115090,0.01505040,0.01597101,0.04225558
164,1,0,0.820422,0.82042241,0.01211380,0.05730107,0.00827020,0.00226013,0.01423335,0.01585670,0.06954241
165,1,0,0.881151,0.88115132,0.01167117,0.02971238,0.01113298,0.00180233,0.00750440,0.00935842,0.04766707
166,1,0,0.874352,0.87435162,0.00842767,0.05732167,0.00568233,0.00178991,0.01162794,0.01382466,0.02697405
167,1,0,0.892241,0.89224118,0.00541419,0.05133888,0.00604818,0.00164516,0.00876626,0.01077779,0.02376836
168,1,0,0.875786,0.87578648,0.01240955,0.03220120,0.00956808,0.00150696,0.01060347,0.00925103,0.04867318
169,1,0,0.857350,0.85734987,0.00729768,0.05223423,0.01147238,0.00293141,0.01258237,0.01876035,0.03737159
170,1,0,0.860197,0.86019677,0.00761689,0.05525457,0.01620321,0.00294543,0.01294951,0.01580917,0.02902442
171,1,0,0.853190,0.85319024,0.00911692,0.07499079,0.00651868,0.00143338,0.01110485,0.00929537,0.03434984
172,1,0,0.811086,0.81108600,0.01117216,0.08828536,0.00659364,0.00172783,0.02106867,0.01992294,0.04014354
173,1,0,0.853482,0.85348153,0.00270371,0.10159830,0.00276057,0.00091492,0.00602081,0.01466733,0.01785286
174,1,0,0.844523,0.84452283,0.00393927,0.09642808,0.00538741,0.00202591,0.00850657,0.01731362,0.02187639
175,1,0,0.709704,0.70970380,0.00567187,0.20817988,0.00710825,0.00258240,0.01311900,0.02759331,0.02604149
176,1,0,0.816444,0.81644380,0.00460802,0.10289025,0.00577378,0.00159155,0.01147610,0.02367086,0.03354572
177,1,0,0.814667,0.81466699,0.00320349,0.11306087,0.00600115,0.00205678,0.01184409,0.02714825,0.02201844
178,1,0,0.752864,0.75286382,0.00526439,0.16400957,0.00678950,0.00250554,0.01165889,0.02540972,0.03149869
179,1,0,0.820474,0.82047367,0.00730338,0.08993373,0.00559002,0.00173636,0.01432021,0.01896087,0.04168183
180,1,0,0.859846,0.85984576,0.00713999,0.06448317,0.00576915,0.00155861,0.00759294,0.01183081,0.04177952
181,1,0,0.861574,0.86157358,0.00370605,0.07863866,0.00475555,0.00126091,0.00709922,0.01231706,0.03064886
182,1,0,0.815764,0.81576413,0.00436028,0.12486953,0.00570193,0.00196726,0.00920819,0.01467908,0.02344962
183,1,0,0.890341,0.89034140,0.00508623,0.05315536,0.00521310,0.00108537,0.00486691,0.00758314,0.03266837
184,1,0,0.857893,0.85789287,0.00429445,0.04945765,0.00516276,0.00114310,0.00690223,0.01491214,0.06023487
185,1,0,0.891737,0.89173716,0.00470396,0.04604029,0.00370225,0.00110612,0.00664173,0.00828463,0.03778396
186,1,0,0.844598,0.84459841,0.00845866,0.03484491,0.00642401,0.00114697,0.00933202,0.00876862,0.08642644
187,1,0,0.920149,0.92014897,0.00299539,0.03112112,0.00523277,0.00126452,0.00332219,0.00744313,0.02847183
188,1,0,0.887196,0.88719630,0.00531217,0.05022755,0.00922565,0.00213840,0.00519127,0.00829182,0.03241682
189,1,0,0.912456,0.91245633,0.00254069,0.04050366,0.00508177,0.00133226,0.00332893,0.00929075,0.02546558
190,1,0,0.910714,0.91071355,0.00270511,0.05250607,0.00424927,0.00101244,0.00282448,0.00643309,0.01955602
191,1,0,0.910466,0.91046631,0.00524773,0.02349823,0.00583299,0.00114715,0.00430823,0.00671790,0.04278143
192,1,0,0.886759,0.88675892,0.00452614,0.04398638,0.00621399,0.00152175,0.00559477,0.01435552,0.03704239
193,1,0,0.825365,0.82536548,0.00239796,0.12016076,0.00356025,0.00133764,0.00424362,0.01697782,0.02595639
194,1,0,0.899270,0.89927036,0.00335776,0.04736227,0.00366584,0.00086352,0.00412512,0.01002110,0.03133396
195,1,0,0.898985,0.89898479,0.00339934,0.04721041,0.00450414,0.00097190,0.00345891,0.01052629,0.03094416
196,1,0,0.856351,0.85635144,0.00329488,0.08294602,0.00436376,0.00152631,0.00672120,0.02022210,0.02457427
197,1,0,0.886855,0.88685501,0.00801530,0.02749605,0.00694789,0.00116516,0.00474053,0.00705228,0.05772791
198,1,0,0.850701,0.85070091,0.00520756,0.05500809,0.00546125,0.00135970,0.00562024,0.01548593,0.06115631
199,1,0,0.735253,0.73525321,0.01232210,0.14869195,0.01103710,0.00370204,0.01828768,0.01698795,0.05371794
200,1,0,0.877329,0.87732935,0.00770998,0.04960138,0.00896497,0.00175213,0.00922101,0.01443381,0.03098746
201,1,0,0.847052,0.84705168,0.00824511,0.06963967,0.01502235,0.00279492,0.01469424,0.01528523,0.02726675
202,1,0,0.853278,0.85327846,0.00535655,0.05872381,0.00427649,0.00151876,0.01937521,0.02829107,0.02917975
203,1,0,0.815175,0.81517547,0.00755992,0.07656140,0.00775981,0.00269303,0.04199287,0.02157503,0.02668244
204,1,0,0.865429,0.86542851,0.01360515,0.04986838,0.01454594,0.00234958,0.01855693,0.01022347,0.02542197
205,1,0,0.875090,0.87509024,0.00907532,0.04000695,0.00574285,0.00123535,0.02209977,0.01530067,0.03144894
206,1,0,0.760023,0.76002258,0.01309656,0.10387399,0.00827302,0.00325834,0.01960078,0.02889336,0.06298137
207,1,2,0.778635,0.15163460,0.01046039,0.77863532,0.00542145,0.00235154,0.01957642,0.01262615,0.01929413
208,1,2,0.841964,0.11872052,0.00265612,0.84196353,0.00273714,0.00162101,0.01409392,0.01172163,0.00648609
209,1,2,0.892739,0.08469329,0.00236329,0.89273947,0.00103580,0.00097421,0.00905603,0.00432005,0.00481787
210,1,0,0.572491,0.57249081,0.00410247,0.36167267,0.00318028,0.00107813,0.01931256,0.01590143,0.02226157
211,1,0,0.668085,0.66808450,0.00759639,0.25145453,0.00331831,0.00105805,0.02531813,0.01731410,0.02585593
212,1,0,0.801814,0.80181450,0.01144115,0.08615152,0.00696482,0.00135003,0.02252073,0.01978338,0.04997389
213,1,0,0.850520,0.85052007,0.01285211,0.05777326,0.00984936,0.00119509,0.01468059,0.00773697,0.04539261
214,1,0,0.791542,0.79154211,0.00638416,0.12547839,0.00381553,0.00107131,0.02993979,0.02446369,0.01730519
215,1,0,0.814108,0.81410760,0.01892119,0.05504911,0.00867751,0.00117149,0.01484337,0.01248478,0.07474482
216,1,0,0.866475,0.86647475,0.00858607,0.06623887,0.00576293,0.00100394,0.01164026,0.01243179,0.02786140
217,1,0,0.877132,0.87713212,0.00802413,0.06166399,0.00470506,0.00086628,0.00757875,0.00849428,0.03153534
218,1,0,0.948807,0.94880652,0.00374582,0.02360660,0.00345244,0.00040812,0.00275563,0.00315529,0.01406952
219,1,0,0.935903,0.93590277,0.00328208,0.03178408,0.00362327,0.00046985,0.00327472,0.00468171,0.01698134
220,1,0,0.867332,0.86733210,0.00623080,0.06601165,0.00649390,0.00148668,0.00550097,0.00881098,0.03813301
221,1,0,0.724535,0.72453535,0.01961644,0.11405108,0.01409084,0.00374391,0.02170661,0.02256162,0.07969403
222,1,0,0.908088,0.90808839,0.00468398,0.04470451,0.00560072,0.00083898,0.00444577,0.00802001,0.02361759
223,1,0,0.826898,0.82689798,0.00515422,0.10524841,0.00477621,0.00134339,0.01101714,0.02057075,0.02499207
224,1,0,0.848228,0.84822804,0.00823916,0.07718975,0.00754038,0.00146809,0.00860967,0.00900098,0.03972385
225,1,0,0.862038,0.86203814,0.00899284,0.05081482,0.00909516,0.00203376,0.00893866,0.01168073,0.04640584
226,1,0,0.938897,0.93889731,0.00273033,0.01820316,0.00323103,0.00052616,0.00295934,0.00596130,0.02749141
227,1,0,0.928075,0.92807478,0.00379052,0.03155657,0.00647883,0.00117446,0.00358884,0.00594156,0.01939442
228,1,0,0.785059,0.78505927,0.02592288,0.04872617,0.01612501,0.00319195,0.04888518,0.01767278,0.05441671
229,1,0,0.828388,0.82838780,0.02118002,0.05140105,0.01386593,0.00265277,0.01947173,0.01429102,0.04874972
230,1,0,0.837000,0.83700013,0.01441020,0.04216255,0.00917808,0.00173261,0.01430670,0.01656456,0.06464507
231,1,0,0.850409,0.85040885,0.00992022,0.05207262,0.00605517,0.00121840,0.01953904,0.02011292,0.04067281
232,1,0,0.850524,0.85052437,0.01371582,0.04526233,0.00934360,0.00159344,0.00983727,0.01149414,0.05822899
233,1,0,0.839850,0.83985013,0.01598677,0.05546439,0.00823850,0.00148811,0.01042889,0.01035555,0.05818759
234,1,0,0.820076,0.82007623,0.00928399,0.10017683,0.00621113,0.00121135,0.01269990,0.01334318,0.03699743
