frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
53,1,0,0.853649,0.85364908,0.00463418,0.03833046,0.01006242,0.00117147,0.00386307,0.00611968,0.08216970
54,1,0,0.861598,0.86159831,0.00496898,0.04586000,0.01573022,0.00130561,0.00690338,0.00723827,0.05639524
55,1,0,0.764811,0.76481140,0.00926747,0.02872742,0.01564164,0.00125557,0.01019375,0.00706008,0.16304271
56,1,0,0.812333,0.81233311,0.01068220,0.05949723,0.01503320,0.00187559,0.01307263,0.00641145,0.08109479
57,1,0,0.818323,0.81832302,0.00983070,0.04320818,0.02720448,0.00273513,0.00963832,0.00611939,0.08294076
58,1,0,0.693771,0.69377100,0.01818469,0.01618939,0.06640092,0.00405599,0.01467010,0.00848806,0.17823985
59,1,0,0.780806,0.78080577,0.01911383,0.04115970,0.02825397,0.00264110,0.01354123,0.00631028,0.10817406
60,1,0,0.633296,0.63329595,0.02156076,0.05304671,0.01858455,0.00223129,0.01659724,0.00580133,0.24888210
61,1,0,0.805485,0.80548489,0.00874094,0.04608868,0.02076512,0.00226554,0.00711503,0.00694017,0.10259976
62,1,0,0.805706,0.80570644,0.00596028,0.06852385,0.01309155,0.00221084,0.01068894,0.01034821,0.08346982
63,1,0,0.815781,0.81578058,0.00880051,0.04255635,0.01197421,0.00096932,0.00968814,0.00426806,0.10596288
64,1,0,0.821834,0.82183427,0.00442931,0.08310792,0.01487393,0.00273069,0.00726427,0.00893796,0.05682157
65,1,0,0.776652,0.77665234,0.00657979,0.05727189,0.02414423,0.00298993,0.00982296,0.01014826,0.11239066
66,1,0,0.831789,0.83178878,0.00658205,0.02243211,0.03684611,0.00141406,0.00952154,0.00475496,0.08666044
67,1,0,0.841352,0.84135187,0.00791702,0.02868691,0.02813942,0.00154971,0.00833943,0.00710359,0.07691203
68,1,0,0.832107,0.83210731,0.00999623,0.01897177,0.02063598,0.00158597,0.00411694,0.00356006,0.10902555
69,1,0,0.757626,0.75762582,0.00891759,0.01717769,0.03009744,0.00151137,0.00708926,0.00599602,0.17158483
70,1,0,0.862238,0.86223751,0.00355800,0.03604390,0.00737234,0.00088786,0.00476728,0.00513360,0.07999948
71,1,0,0.871370,0.87136966,0.00567980,0.01870522,0.02264843,0.00183236,0.00820388,0.00697524,0.06458529
72,1,0,0.830125,0.83012474,0.00660517,0.04013338,0.01981083,0.00205723,0.01028242,0.01231511,0.07867119
73,1,0,0.803500,0.80350000,0.00566927,0.04846895,0.01620481,0.00190442,0.00670877,0.00799685,0.10954688
74,1,0,0.816274,0.81627393,0.00536198,0.04048875,0.01562022,0.00141312,0.01439968,0.00916277,0.09727966
75,1,0,0.824896,0.82489550,0.00616588,0.05226246,0.01057712,0.00132082,0.00804123,0.00870661,0.08803023
76,1,0,0.879533,0.87953275,0.00305704,0.04840735,0.01593148,0.00125995,0.00397917,0.00869809,0.03913392
77,1,0,0.844765,0.84476489,0.00431693,0.05016878,0.00957737,0.00110593,0.00782377,0.01004764,0.07219467
78,1,0,0.785705,0.78570509,0.01008235,0.04681116,0.02227926,0.00253108,0.01326784,0.01118634,0.10813686
79,1,0,0.811988,0.81198752,0.00774208,0.06045349,0.01129481,0.00191546,0.01399854,0.01596825,0.07663996
80,1,0,0.675685,0.67568523,0.00950705,0.13837926,0.02525599,0.00443488,0.03073113,0.02421664,0.09178975
81,1,0,0.870424,0.87042403,0.00482917,0.05606345,0.01067979,0.00106175,0.00690275,0.00858542,0.04145371
82,1,0,0.825398,0.82539791,0.00415292,0.06247707,0.00661498,0.00092360,0.00851574,0.01055357,0.08136418
83,1,0,0.846563,0.84656268,0.00557895,0.05468484,0.01376989,0.00211107,0.00993103,0.01118534,0.05617619
84,1,0,0.835377,0.83537710,0.00466752,0.07262754,0.01060523,0.00188234,0.00645596,0.01139174,0.05699249
85,1,0,0.764515,0.76451540,0.01340586,0.05512254,0.02481069,0.00265311,0.01901134,0.01004343,0.11043768
86,1,0,0.801709,0.80170864,0.01044671,0.03727407,0.01786486,0.00251125,0.00950331,0.00773880,0.11295243
87,1,0,0.718120,0.71812028,0.01167587,0.05232642,0.02270373,0.00361553,0.02225288,0.01858522,0.15072009
88,1,0,0.790917,0.79091728,0.00840911,0.02549204,0.01872589,0.00138095,0.01216271,0.00816463,0.13474734
89,1,0,0.779852,0.77985227,0.01095584,0.04772871,0.02195284,0.00294631,0.01474064,0.01288188,0.10894161
90,1,0,0.775708,0.77570808,0.00830357,0.08145537,0.01948335,0.00324934,0.02052990,0.01269435,0.07857605
91,1,0,0.841642,0.84164208,0.00714122,0.05778100,0.01513385,0.00183860,0.00773821,0.00788531,0.06083985
92,1,0,0.685634,0.68563414,0.00963842,0.14569896,0.02459555,0.00334435,0.01485250,0.01784135,0.09839467
93,1,0,0.875414,0.87541407,0.00759162,0.04094107,0.01581293,0.00093338,0.00392953,0.00354339,0.05183409
94,1,0,0.847851,0.84785098,0.00563866,0.06950746,0.01304194,0.00176439,0.00561758,0.00587475,0.05070410
95,1,0,0.764132,0.76413155,0.01189801,0.05147111,0.01765272,0.00202816,0.01011478,0.00878332,0.13392028
96,1,0,0.680111,0.68011057,0.01091640,0.13603489,0.01859140,0.00232577,0.01334289,0.01299251,0.12568551
97,1,0,0.818571,0.81857145,0.00581754,0.05601818,0.01514525,0.00216582,0.00742753,0.00821126,0.08664304
98,1,0,0.638401,0.63840061,0.01403348,0.13086034,0.02955268,0.00406218,0.02122698,0.01110751,0.15075633
99,1,0,0.650754,0.65075427,0.00830803,0.18686362,0.01476420,0.00343362,0.02438359,0.01934687,0.09214579
100,1,0,0.769035,0.76903498,0.00866459,0.05197167,0.02240789,0.00230973,0.01253765,0.00802042,0.12505323
101,1,0,0.719879,0.71987939,0.01445206,0.03689654,0.01506843,0.00147573,0.01163896,0.00391418,0.19667472
102,1,0,0.545599,0.54559880,0.00871041,0.21361308,0.00697416,0.00221810,0.01267469,0.01196099,0.19824985
103,1,0,0.705964,0.70596439,0.00852372,0.14108813,0.01408032,0.00298626,0.00900855,0.01035910,0.10798951
