frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
0,1,0,0.711284,0.71128386,0.03735613,0.10334706,0.01670987,0.00294570,0.02209171,0.00983481,0.09643085
1,1,0,0.707463,0.70746255,0.02739778,0.14650261,0.01534818,0.00297135,0.03209059,0.01239690,0.05583005
2,1,0,0.675863,0.67586297,0.01384386,0.21570498,0.01368447,0.00372846,0.02181428,0.01798651,0.03737443
3,1,0,0.688518,0.68851763,0.01773550,0.17696229,0.01074192,0.00288834,0.01885350,0.01803836,0.06626251
4,1,0,0.604818,0.60481763,0.02900505,0.21316144,0.01956142,0.00447133,0.02698443,0.01620095,0.08579781
5,1,0,0.540177,0.54017657,0.02055519,0.28512114,0.00832724,0.00314448,0.05023962,0.01619970,0.07623605
6,1,0,0.607088,0.60708803,0.01861624,0.24035293,0.01076454,0.00377350,0.04625863,0.01848771,0.05465848
7,1,0,0.399348,0.39934802,0.01919056,0.31183791,0.00698829,0.00342465,0.19108039,0.01750671,0.05062346
8,1,0,0.693115,0.69311523,0.02037620,0.17621368,0.01086477,0.00338846,0.03532083,0.00799133,0.05272949
9,1,0,0.548174,0.54817420,0.00846087,0.34805229,0.01467401,0.00618142,0.03933210,0.01835368,0.01677150
10,1,0,0.676598,0.67659754,0.02391647,0.17054886,0.00962485,0.00226731,0.03696814,0.01070248,0.06937428
11,1,0,0.629159,0.62915909,0.01947744,0.22427815,0.00918728,0.00367998,0.02355087,0.01108656,0.07958063
12,1,0,0.730330,0.73033041,0.01764184,0.09534668,0.00627367,0.00161700,0.02062730,0.01354907,0.11461407
13,1,0,0.792096,0.79209584,0.02262901,0.05495028,0.01370547,0.00227878,0.01624298,0.00738933,0.09070833
14,1,0,0.717612,0.71761191,0.02390894,0.13154760,0.01136841,0.00253081,0.02548564,0.01225169,0.07529500
15,1,0,0.660657,0.66065711,0.02403889,0.14024289,0.01651279,0.00373273,0.02570523,0.01352118,0.11558916
16,1,0,0.703720,0.70371985,0.02866176,0.12493941,0.00896449,0.00234281,0.03148947,0.00723792,0.09264439
17,1,0,0.695486,0.69548643,0.01687141,0.09604196,0.00853895,0.00196338,0.02388503,0.01413969,0.14307317
18,1,0,0.722218,0.72221750,0.00884158,0.19217882,0.01084788,0.00354432,0.02280372,0.01353923,0.02602691
19,1,0,0.753733,0.75373292,0.00734865,0.18233865,0.00703922,0.00204800,0.01551259,0.00766036,0.02431972
20,1,0,0.776432,0.77643216,0.00643492,0.15426600,0.00661014,0.00197872,0.01277940,0.00882442,0.03267431
21,1,0,0.878075,0.87807500,0.00752018,0.05417854,0.00408041,0.00086000,0.00715789,0.00451695,0.04361101
22,1,0,0.766334,0.76633382,0.00645414,0.16775887,0.00833178,0.00208311,0.01064626,0.00917335,0.02921866
23,1,0,0.897098,0.89709806,0.00496391,0.05264604,0.00429432,0.00083124,0.00964999,0.00497700,0.02553945
24,1,0,0.743663,0.74366289,0.02354238,0.07929099,0.01307513,0.00247401,0.02139390,0.00947683,0.10708384
25,1,0,0.786676,0.78667593,0.01020889,0.12977651,0.00640690,0.00154110,0.01269123,0.00723224,0.04546725
26,1,0,0.887687,0.88768655,0.01148119,0.02288594,0.00687701,0.00056249,0.00804370,0.00441694,0.05804607
27,1,0,0.847249,0.84724879,0.00487922,0.09210096,0.00610942,0.00116694,0.01134252,0.01065449,0.02649777
28,1,0,0.769642,0.76964182,0.01146752,0.12298066,0.00820258,0.00203787,0.02402044,0.00924769,0.05240136
29,1,0,0.758839,0.75883919,0.01135049,0.14964312,0.00459143,0.00128401,0.03415872,0.00716667,0.03296651
30,1,0,0.773820,0.77382022,0.01380844,0.10865305,0.01230442,0.00283375,0.04742779,0.01268762,0.02846466
31,1,0,0.692373,0.69237328,0.01869679,0.14734207,0.00827453,0.00215846,0.06634380,0.01298420,0.05182691
32,1,0,0.624167,0.62416726,0.04086032,0.17252733,0.00560024,0.00197418,0.05696192,0.00770143,0.09020736
33,1,0,0.588286,0.58828551,0.01812905,0.20641539,0.00818558,0.00294777,0.11578933,0.01232606,0.04792139
34,1,0,0.797001,0.79700094,0.01566208,0.05759869,0.00592371,0.00149462,0.04499910,0.00816954,0.06915136
35,1,0,0.664661,0.66466123,0.02879807,0.12277098,0.01677958,0.00360287,0.06239307,0.01445159,0.08654274
36,1,0,0.741936,0.74193561,0.01955931,0.10404491,0.01380620,0.00283762,0.03652968,0.01487740,0.06640933
37,1,0,0.762755,0.76275474,0.02889969,0.09166526,0.01296620,0.00296911,0.03687266,0.00801835,0.05585410
38,1,0,0.781575,0.78157496,0.01415216,0.07076731,0.01059858,0.00211989,0.06220535,0.01498446,0.04359733
39,1,0,0.771254,0.77125424,0.02899041,0.03592705,0.01325138,0.00176407,0.02102970,0.00777589,0.12000731
40,1,0,0.643350,0.64335036,0.03585339,0.04494146,0.01231581,0.00189411,0.01708566,0.00886559,0.23569368
41,1,0,0.662605,0.66260546,0.02936561,0.12960899,0.01681763,0.00569149,0.03353944,0.02062432,0.10174691
42,1,0,0.721657,0.72165728,0.02155457,0.12111752,0.01264105,0.00339865,0.03402567,0.01165767,0.07394759
43,1,0,0.780077,0.78007656,0.01209772,0.10346980,0.00951941,0.00214901,0.02456486,0.00860151,0.05952093
44,1,0,0.781248,0.78124821,0.02100382,0.05790040,0.01091420,0.00195236,0.01878213,0.00863807,0.09956086
45,1,0,0.797314,0.79731357,0.01505026,0.05267762,0.00552866,0.00149268,0.04019083,0.01162898,0.07611728
46,1,0,0.795575,0.79557538,0.02301410,0.03580545,0.01300559,0.00212914,0.02430129,0.00806870,0.09810039
47,1,0,0.727669,0.72766906,0.02115021,0.07778661,0.01649934,0.00395150,0.04827678,0.02104343,0.08362312
48,1,0,0.547482,0.54748183,0.02017657,0.18273550,0.01407815,0.00565567,0.10755334,0.03808108,0.08423780
49,1,0,0.759688,0.75968814,0.01694675,0.07428320,0.00868915,0.00275471,0.05042775,0.01765623,0.06955408
50,1,0,0.603804,0.60380435,0.02750416,0.13012987,0.01174604,0.00368431,0.07573008,0.02314783,0.12425333
51,1,0,0.661171,0.66117126,0.02894399,0.11760440,0.02471468,0.00678396,0.04168822,0.03058643,0.08850713
52,1,0,0.693522,0.69352192,0.02779558,0.05730259,0.01067748,0.00251717,0.03051541,0.01824865,0.15942129
53,1,0,0.775505,0.77550471,0.01776486,0.07614405,0.00805947,0.00270130,0.03849221,0.01208526,0.06924808
54,1,0,0.710814,0.71081394,0.02246497,0.11064405,0.01125794,0.00330653,0.03327720,0.01708005,0.09115529
55,1,0,0.695934,0.69593441,0.00815282,0.17985570,0.01118489,0.00486945,0.02635056,0.03478795,0.03886411
56,1,0,0.854931,0.85493129,0.01082614,0.04200096,0.00981192,0.00180027,0.02934006,0.00498707,0.04630231
57,1,0,0.768381,0.76838124,0.01127700,0.10172027,0.01126856,0.00311129,0.04374263,0.00738972,0.05310928
58,1,0,0.735575,0.73557466,0.00952668,0.15139645,0.01354949,0.00415802,0.03598711,0.01425853,0.03554908
59,1,2,0.745413,0.19525361,0.00299199,0.74541324,0.00454944,0.00277500,0.03369166,0.00660260,0.00872234
60,1,2,0.873809,0.07647956,0.00229956,0.87380934,0.00266170,0.00248868,0.02350438,0.01108006,0.00767684
61,1,2,0.796709,0.13809930,0.00513059,0.79670930,0.00261089,0.00165215,0.03228544,0.00937652,0.01413575
62,1,0,0.505473,0.50547290,0.01264224,0.37277323,0.00629687,0.00345814,0.05914176,0.00940707,0.03080774
63,1,0,0.711071,0.71107066,0.01267054,0.15273169,0.00677832,0.00231876,0.04935110,0.01260057,0.05247831
64,1,0,0.705981,0.70598084,0.00922276,0.22139362,0.00440469,0.00136457,0.02212032,0.00766786,0.02784542
65,1,0,0.677074,0.67707425,0.00865760,0.22132468,0.00729125,0.00219338,0.03539319,0.01433690,0.03372874
66,1,0,0.690958,0.69095796,0.00953053,0.19387822,0.01422587,0.00480388,0.02977355,0.01918821,0.03764183
67,1,0,0.614203,0.61420316,0.01161654,0.26502147,0.00690538,0.00361425,0.05284088,0.01612065,0.02967771
68,1,0,0.523944,0.52394420,0.01152317,0.36283156,0.01117055,0.00459195,0.04172036,0.01213606,0.03208217
69,1,0,0.772658,0.77265823,0.00843450,0.14219560,0.00764184,0.00274713,0.02241040,0.01788593,0.02602646
70,1,0,0.706327,0.70632732,0.00717790,0.21243659,0.00611475,0.00239226,0.02663750,0.01447828,0.02443548
71,1,0,0.765809,0.76580912,0.00670931,0.16854838,0.00723452,0.00235808,0.01730953,0.01330381,0.01872724
72,1,0,0.767853,0.76785332,0.01338127,0.10313727,0.00655054,0.00158366,0.03824414,0.00910505,0.06014483
73,1,0,0.802009,0.80200922,0.01412464,0.09092785,0.00722880,0.00222759,0.02811541,0.01079935,0.04456706
74,1,0,0.693913,0.69391257,0.00867684,0.21577740,0.00935283,0.00451533,0.02408293,0.01287549,0.03080664
75,1,0,0.473694,0.47369367,0.00608466,0.40701115,0.01479112,0.00911342,0.04802250,0.02341708,0.01786634
76,1,0,0.844481,0.84448141,0.01253632,0.06994635,0.00994809,0.00257236,0.01898669,0.00792871,0.03360014
77,1,0,0.787328,0.78732789,0.01514842,0.08716737,0.01282832,0.00383990,0.02215364,0.01196407,0.05957047
78,1,0,0.641090,0.64108968,0.00866600,0.24638452,0.00841182,0.00369490,0.04152944,0.01928262,0.03094101
79,1,0,0.665113,0.66511261,0.01263264,0.21289638,0.01594524,0.00553726,0.03901028,0.01618870,0.03267685
80,1,0,0.788636,0.78863573,0.01625590,0.09298803,0.02199385,0.00376710,0.02589214,0.01084331,0.03962389
81,1,0,0.809498,0.80949759,0.01203696,0.08737756,0.01019275,0.00276424,0.02240767,0.01169047,0.04403274
82,1,0,0.728461,0.72846073,0.01015941,0.18912518,0.01614289,0.00477394,0.01690540,0.00870615,0.02572620
83,1,0,0.659730,0.65973032,0.01514432,0.22594328,0.01362689,0.00438924,0.02720689,0.01074544,0.04321363
84,1,0,0.754120,0.75411999,0.01685588,0.10135911,0.01234857,0.00327715,0.02917177,0.01128004,0.07158750
85,1,0,0.691014,0.69101411,0.00891538,0.21164623,0.01261754,0.00409033,0.03723758,0.01592800,0.01855086
86,1,0,0.757166,0.75716597,0.02013271,0.10777657,0.02882007,0.00562710,0.03946975,0.01188066,0.02912722
87,1,0,0.680578,0.68057781,0.03380921,0.11768334,0.02143869,0.00676906,0.06531370,0.01523834,0.05916993
88,1,0,0.664318,0.66431820,0.01246818,0.21684083,0.01602868,0.00520528,0.04191593,0.01386638,0.02935654
89,1,0,0.651182,0.65118200,0.01034636,0.27034870,0.00759962,0.00304638,0.02720531,0.00891522,0.02135643
90,1,0,0.707099,0.70709938,0.00664445,0.22418378,0.00807532,0.00344272,0.02307791,0.01139032,0.01608600
91,1,0,0.782490,0.78249025,0.01304548,0.10963681,0.01179983,0.00344282,0.03678994,0.01419526,0.02859956
92,1,0,0.699747,0.69974720,0.01660573,0.17820364,0.01376554,0.00455742,0.02060916,0.01307098,0.05344025
