frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
41,1,0,0.592869,0.59286855,0.00859842,0.31024180,0.00693715,0.00233974,0.02063673,0.01562257,0.04275503
42,1,0,0.504827,0.50482709,0.00882028,0.40027474,0.00738516,0.00269180,0.02187739,0.01567103,0.03845250
43,1,2,0.489607,0.42709460,0.00781690,0.48960733,0.00634716,0.00246000,0.02129243,0.01317775,0.03220384
44,1,2,0.495904,0.42554333,0.00751998,0.49590361,0.00585020,0.00236369,0.02121499,0.01202183,0.02958236
45,1,2,0.462511,0.45721583,0.00763820,0.46251149,0.00543820,0.00219144,0.02373774,0.01146732,0.02979977
46,1,2,0.457017,0.45690283,0.00804513,0.45701745,0.00564300,0.00239091,0.02678799,0.01170765,0.03150504
47,1,0,0.518328,0.51832812,0.00824891,0.38964107,0.00547609,0.00217936,0.02817682,0.01178578,0.03616385
48,1,0,0.578796,0.57879559,0.00887482,0.32628300,0.00539288,0.00206762,0.02735825,0.01227526,0.03895258
49,1,0,0.624770,0.62476977,0.00902215,0.28219664,0.00532373,0.00199410,0.02493393,0.01176591,0.03999377
50,1,0,0.677142,0.67714169,0.00871615,0.23411998,0.00512600,0.00176432,0.02255646,0.01136669,0.03920870
51,1,0,0.703693,0.70369320,0.00900539,0.20858240,0.00625476,0.00189087,0.02003578,0.01097207,0.03956554
52,1,0,0.727138,0.72713757,0.00909988,0.18577613,0.00675147,0.00193584,0.01852501,0.01119273,0.03958137
53,1,0,0.747438,0.74743772,0.00882881,0.16904510,0.00719879,0.00192326,0.01649700,0.01094971,0.03811962
54,1,0,0.749296,0.74929590,0.01159885,0.14981214,0.00830378,0.00200851,0.01693967,0.01194021,0.05010095
55,1,0,0.762324,0.76232394,0.01274218,0.13288751,0.00910520,0.00204342,0.01572924,0.01188587,0.05328265
56,1,0,0.728071,0.72807072,0.01438945,0.12664391,0.01343312,0.00319202,0.04239899,0.01836960,0.05350220
57,1,0,0.728362,0.72836242,0.01333669,0.12518322,0.01514193,0.00379509,0.04451883,0.02049019,0.04917164
58,1,0,0.702876,0.70287594,0.01249457,0.14670250,0.01572509,0.00465883,0.04660155,0.02529044,0.04565106
59,1,0,0.695231,0.69523106,0.01121430,0.15824007,0.01436535,0.00438344,0.04536478,0.02694315,0.04425785
60,1,0,0.706075,0.70607466,0.01091889,0.14868561,0.01427872,0.00409652,0.04442760,0.02695691,0.04456109
61,1,0,0.721990,0.72199003,0.00972808,0.14308905,0.01236744,0.00362690,0.04019471,0.02678653,0.04221728
62,1,0,0.727661,0.72766069,0.00924794,0.14249583,0.01124243,0.00340977,0.03802358,0.02730293,0.04061683
63,1,0,0.726241,0.72624078,0.00993779,0.14086534,0.01079009,0.00331363,0.03535461,0.02732903,0.04616874
64,1,0,0.749122,0.74912197,0.00938179,0.12829875,0.01076529,0.00311749,0.03152740,0.02454243,0.04324488
65,1,0,0.746983,0.74698316,0.00851675,0.13064809,0.01012919,0.00296919,0.03154658,0.02701960,0.04218744
66,1,0,0.717482,0.71748202,0.00783089,0.15167788,0.00969295,0.00308084,0.03736026,0.03212920,0.04074596
67,1,0,0.744514,0.74451359,0.00771350,0.13465403,0.00883382,0.00268586,0.03328375,0.02750809,0.04080738
68,1,0,0.767584,0.76758396,0.00752056,0.12330018,0.00866747,0.00250345,0.02932080,0.02422387,0.03687971
69,1,0,0.781645,0.78164540,0.00727483,0.11467463,0.00792936,0.00226092,0.02722121,0.02229778,0.03669586
70,1,0,0.773340,0.77334049,0.00759155,0.12312855,0.00799565,0.00233704,0.02480248,0.02176658,0.03903765
71,1,0,0.735422,0.73542163,0.00768688,0.15495602,0.00864496,0.00286995,0.02388888,0.02659837,0.03993331
72,1,0,0.745033,0.74503341,0.00753748,0.15225919,0.00871814,0.00286106,0.02136385,0.02412679,0.03810009
73,1,0,0.761530,0.76153044,0.00775078,0.13992505,0.00872865,0.00268807,0.01972153,0.02149295,0.03816253
74,1,0,0.752546,0.75254629,0.00885483,0.15082574,0.00846237,0.00256254,0.02001832,0.01887089,0.03785902
75,1,0,0.752944,0.75294362,0.01010193,0.14833631,0.00840431,0.00243546,0.01915857,0.01772604,0.04089375
76,1,0,0.771221,0.77122070,0.01098518,0.13079078,0.00911061,0.00222209,0.01756686,0.01539367,0.04271011
77,1,0,0.799593,0.79959301,0.00984518,0.11087966,0.00880187,0.00198687,0.01490943,0.01357802,0.04040596
78,1,0,0.798930,0.79893022,0.00991289,0.11476890,0.00922671,0.00206588,0.01436419,0.01282368,0.03790754
79,1,0,0.811362,0.81136215,0.00954165,0.10646267,0.00983415,0.00201256,0.01312468,0.01159079,0.03607134
80,1,0,0.810480,0.81047978,0.00993283,0.10454589,0.00966432,0.00207127,0.01316042,0.01122101,0.03892448
81,1,0,0.823727,0.82372698,0.01014488,0.09140479,0.00948582,0.00183560,0.01164697,0.00967473,0.04208022
82,1,0,0.820516,0.82051610,0.00952873,0.09818264,0.00908322,0.00185263,0.01164435,0.01034965,0.03884270
83,1,0,0.816401,0.81640119,0.00982354,0.09527916,0.00923245,0.00191120,0.01845768,0.01200655,0.03688822
84,1,0,0.819482,0.81948190,0.00879113,0.09714892,0.00903424,0.00204170,0.01701936,0.01287476,0.03360798
85,1,0,0.820119,0.82011932,0.00885022,0.09232213,0.00885050,0.00203041,0.01572382,0.01242625,0.03967735
86,1,0,0.818982,0.81898156,0.00843332,0.09649963,0.00873274,0.00212089,0.01489438,0.01278839,0.03754908
87,1,0,0.814913,0.81491251,0.00900889,0.09761347,0.00862952,0.00217665,0.01405072,0.01245294,0.04115531
88,1,0,0.809995,0.80999546,0.00808161,0.10727647,0.00835178,0.00224206,0.01307397,0.01330091,0.03767774
89,1,0,0.806192,0.80619158,0.00765544,0.11163090,0.00757143,0.00213924,0.01231622,0.01375302,0.03874219
90,1,0,0.804934,0.80493388,0.00779117,0.11112800,0.00745910,0.00216003,0.01219366,0.01385005,0.04048412
91,1,0,0.800424,0.80042409,0.00842621,0.10798393,0.00881008,0.00248300,0.01306968,0.01569597,0.04310704
92,1,0,0.815951,0.81595102,0.00861833,0.09235836,0.00820922,0.00216865,0.01194811,0.01368715,0.04705916
93,1,0,0.819446,0.81944615,0.01021467,0.08285787,0.00824884,0.00200846,0.01229528,0.01236012,0.05256862
94,1,0,0.833830,0.83383018,0.00955523,0.07335449,0.00791752,0.00187059,0.01122754,0.01134450,0.05089995
95,1,0,0.833732,0.83373152,0.00928825,0.07378230,0.00743450,0.00174480,0.01396482,0.01183345,0.04822036
96,1,0,0.848028,0.84802791,0.00913871,0.06342803,0.00696921,0.00151455,0.01240686,0.01025984,0.04825490
97,1,0,0.846833,0.84683298,0.00901169,0.06764607,0.00708968,0.00158044,0.01241618,0.00989101,0.04553195
98,1,0,0.856948,0.85694788,0.00906111,0.06197771,0.00684956,0.00148399,0.01142346,0.00897427,0.04328201
99,1,0,0.861896,0.86189598,0.00899974,0.05759790,0.00680567,0.00140987,0.01043588,0.00878828,0.04406669
100,1,0,0.865903,0.86590258,0.00820493,0.05958177,0.00645971,0.00138788,0.01069520,0.00896014,0.03880780
101,1,0,0.856938,0.85693782,0.00818582,0.06749601,0.00661974,0.00147113,0.01164591,0.00930365,0.03833991
102,1,0,0.850874,0.85087437,0.00968275,0.06526308,0.00756988,0.00148226,0.01164241,0.00949982,0.04398544
103,1,0,0.830235,0.83023495,0.00900852,0.08495197,0.00760109,0.00167907,0.01249211,0.01200833,0.04202396
104,1,0,0.829294,0.82929434,0.01016052,0.08115611,0.00833044,0.00174864,0.01321647,0.01180020,0.04429327
105,1,0,0.800105,0.80010483,0.01043805,0.10558439,0.00837027,0.00199500,0.01468480,0.01394950,0.04487317
106,1,0,0.809032,0.80903175,0.00949952,0.10034319,0.00839051,0.00198472,0.01309208,0.01360836,0.04404986
107,1,0,0.800111,0.80011068,0.01052927,0.10643668,0.00781067,0.00189498,0.01429024,0.01331777,0.04560971
108,1,0,0.788576,0.78857643,0.00966960,0.12276826,0.00799423,0.00207886,0.01418018,0.01378732,0.04094511
109,1,0,0.779596,0.77959643,0.00928643,0.13297043,0.00816558,0.00231179,0.01485830,0.01487195,0.03793909
110,1,0,0.767941,0.76794059,0.01057288,0.14047397,0.00839220,0.00231825,0.01582629,0.01421133,0.04026449
111,1,0,0.780056,0.78005633,0.01033801,0.13247231,0.00798121,0.00223445,0.01454410,0.01344110,0.03893250
112,1,0,0.795019,0.79501921,0.01012174,0.11799643,0.00885127,0.00225254,0.01380452,0.01276470,0.03918958
113,1,0,0.805889,0.80588898,0.01086470,0.10584728,0.01101000,0.00233457,0.01400495,0.01231060,0.03773892
114,1,0,0.822272,0.82227201,0.00975547,0.09614796,0.00989521,0.00211761,0.01325763,0.01201888,0.03453525
115,1,0,0.811747,0.81174716,0.01011232,0.10361562,0.00937507,0.00219386,0.01450945,0.01254905,0.03589746
116,1,0,0.821644,0.82164403,0.01081786,0.09339525,0.01041804,0.00213966,0.01471123,0.01182186,0.03505207
117,1,0,0.816317,0.81631744,0.01189962,0.09170425,0.01068279,0.00211827,0.01660486,0.01213831,0.03853447
118,1,0,0.821171,0.82117050,0.01190048,0.08849932,0.01073390,0.00208337,0.01608340,0.01194979,0.03757924
119,1,0,0.825676,0.82567553,0.01180595,0.08063534,0.01008847,0.00193604,0.01568879,0.01144230,0.04272759
120,1,0,0.813930,0.81392990,0.01429845,0.07883232,0.01072714,0.00200358,0.01837435,0.01202458,0.04980968
121,1,0,0.790373,0.79037250,0.01778345,0.07756279,0.01148052,0.00207006,0.01862467,0.01314004,0.06896597
122,1,0,0.802775,0.80277461,0.01721477,0.07262158,0.01179494,0.00206832,0.01828820,0.01295113,0.06228645
123,1,0,0.800355,0.80035529,0.01818410,0.07397125,0.01129959,0.00196001,0.02051669,0.01209279,0.06162029
124,1,0,0.809645,0.80964484,0.01806019,0.07107119,0.01085805,0.00180445,0.02074515,0.01058079,0.05723534
125,1,0,0.818604,0.81860417,0.01715723,0.06679842,0.01024160,0.00165693,0.01850994,0.00978059,0.05725112
126,1,0,0.827569,0.82756859,0.01667369,0.05965071,0.01004004,0.00156594,0.01634456,0.00892042,0.05923606
127,1,0,0.807888,0.80788803,0.01650199,0.07488798,0.01031284,0.00182592,0.01644036,0.01123357,0.06090931
128,1,0,0.807271,0.80727126,0.01842998,0.07035529,0.01070989,0.00179921,0.01645747,0.01052547,0.06445143
129,1,0,0.817988,0.81798791,0.01620296,0.07168205,0.01095868,0.00180073,0.01470254,0.01010787,0.05655727
130,1,0,0.828561,0.82856096,0.01539509,0.06729952,0.01110131,0.00171867,0.01390514,0.00999885,0.05202047
131,1,0,0.836979,0.83697950,0.01525885,0.06325985,0.01208876,0.00165565,0.01396009,0.00915993,0.04763737
132,1,0,0.835688,0.83568839,0.01508093,0.06369125,0.01265733,0.00172331,0.01642209,0.00968151,0.04505519
133,1,0,0.794284,0.79428372,0.01381522,0.10055300,0.01185636,0.00210133,0.02012463,0.01427032,0.04299541
134,1,0,0.771691,0.77169101,0.01271285,0.12447518,0.01105368,0.00224285,0.01919357,0.01595092,0.04267994
135,1,0,0.770274,0.77027368,0.01405750,0.12122345,0.01145455,0.00232404,0.01891490,0.01585367,0.04589822
136,1,0,0.787177,0.78717653,0.01339138,0.10766159,0.01136594,0.00222960,0.01803326,0.01524082,0.04490088
137,1,0,0.790928,0.79092779,0.01470748,0.09980341,0.01259814,0.00229448,0.01918911,0.01427271,0.04620688
138,1,0,0.800282,0.80028224,0.01585241,0.08549530,0.01385738,0.00214801,0.01855002,0.01306029,0.05075435
139,1,0,0.782121,0.78212058,0.01720784,0.08653432,0.01437972,0.00237753,0.02086577,0.01479457,0.06171967
140,1,0,0.790671,0.79067056,0.01631786,0.08377176,0.01405037,0.00234845,0.01984959,0.01490476,0.05808665
141,1,0,0.762838,0.76283764,0.01932384,0.10290843,0.01622321,0.00277237,0.02446741,0.01452487,0.05694223
142,1,0,0.769273,0.76927304,0.01992848,0.09550779,0.01588019,0.00258010,0.02623252,0.01342833,0.05716955
143,1,0,0.771297,0.77129661,0.02184633,0.08772206,0.01533812,0.00247233,0.02652724,0.01255032,0.06224699
144,1,0,0.791189,0.79118911,0.01946595,0.07710515,0.01361858,0.00213777,0.02351707,0.01101810,0.06194828
145,1,0,0.802030,0.80203025,0.01846626,0.07356320,0.01319824,0.00213304,0.02176611,0.01058427,0.05825864
146,1,0,0.813590,0.81359034,0.01794780,0.06487897,0.01222427,0.00188563,0.01944462,0.00922683,0.06080155
147,1,0,0.822294,0.82229423,0.01570001,0.06839141,0.01178754,0.00189104,0.01800864,0.00904958,0.05287755
148,1,0,0.802140,0.80214019,0.01375261,0.09723531,0.01060028,0.00187680,0.01730866,0.00988952,0.04719662
149,1,0,0.763470,0.76347046,0.01209191,0.14336094,0.00941367,0.00194698,0.01713213,0.01110952,0.04147438
150,1,0,0.758486,0.75848647,0.01027682,0.15673997,0.00846628,0.00194435,0.01623365,0.01160645,0.03624600
151,1,0,0.738197,0.73819734,0.00911280,0.18117242,0.00825927,0.00218376,0.01547439,0.01188947,0.03371055
152,1,0,0.683420,0.68342040,0.00817675,0.23989639,0.00786279,0.00243777,0.01499898,0.01165393,0.03155299
153,1,0,0.692416,0.69241554,0.00911006,0.22477500,0.00752764,0.00230452,0.01583551,0.01084735,0.03718439
154,1,0,0.674814,0.67481448,0.00832011,0.24616331,0.00825870,0.00243964,0.01528509,0.01077366,0.03394500
155,1,0,0.650806,0.65080605,0.00738404,0.27231304,0.00750399,0.00232838,0.01738323,0.01195058,0.03033069
156,1,0,0.626980,0.62698026,0.00744694,0.29483160,0.00747604,0.00246914,0.01737377,0.01256721,0.03085504
157,1,0,0.596075,0.59607505,0.00733508,0.32769966,0.00709454,0.00252581,0.01684949,0.01267007,0.02975030
158,1,0,0.503623,0.50362270,0.00635660,0.42839638,0.00624865,0.00246232,0.01555484,0.01196210,0.02539640
159,1,2,0.525346,0.41351848,0.00558315,0.52534578,0.00548536,0.00243159,0.01544129,0.01071618,0.02147817
160,1,2,0.606592,0.34019782,0.00481766,0.60659191,0.00473195,0.00227698,0.01379538,0.00918234,0.01840597
161,1,2,0.659963,0.29278529,0.00421898,0.65996269,0.00434029,0.00239938,0.01239875,0.00808041,0.01581421
162,1,2,0.670665,0.27784190,0.00498406,0.67066527,0.00420167,0.00232966,0.01485413,0.00857231,0.01655099
163,1,2,0.637282,0.30571150,0.00538615,0.63728181,0.00432821,0.00236658,0.01507946,0.01025586,0.01959044
164,1,2,0.551038,0.37561269,0.00720759,0.55103769,0.00462232,0.00232926,0.01595588,0.01237044,0.03086412
165,1,0,0.464470,0.46446980,0.00758021,0.45897551,0.00477737,0.00215081,0.01418527,0.01163038,0.03623064
166,1,0,0.536268,0.53626803,0.00805005,0.38830365,0.00503077,0.00197015,0.01324988,0.01090409,0.03622338
167,1,0,0.588648,0.58864777,0.00817110,0.33579305,0.00584278,0.00196011,0.01287807,0.01112358,0.03558355
168,1,0,0.636326,0.63632556,0.00865893,0.28536017,0.00702988,0.00190117,0.01268272,0.01102447,0.03701711
169,1,0,0.680904,0.68090414,0.00885715,0.24254464,0.00703264,0.00175593,0.01249679,0.01054793,0.03586079
170,1,0,0.677375,0.67737492,0.01387599,0.22589431,0.00830815,0.00256034,0.01731136,0.01210970,0.04256523
171,1,0,0.624030,0.62402995,0.01424635,0.26913462,0.00850823,0.00313177,0.02094185,0.01671575,0.04329148
172,1,0,0.603919,0.60391911,0.01326768,0.29586197,0.00804407,0.00307347,0.02120089,0.01590508,0.03872773
173,1,0,0.606181,0.60618133,0.01198808,0.29719588,0.00765986,0.00303053,0.02121486,0.01634972,0.03637974
174,1,0,0.579174,0.57917414,0.01161059,0.32523116,0.00713650,0.00291281,0.02234954,0.01575102,0.03583425
175,1,0,0.593781,0.59378143,0.01037948,0.31810799,0.00655906,0.00274667,0.02020934,0.01518790,0.03302812
176,1,0,0.586095,0.58609545,0.01019646,0.32851962,0.00656004,0.00274908,0.02032856,0.01485237,0.03069843
177,1,0,0.571547,0.57154651,0.00964279,0.34269155,0.00632438,0.00280742,0.02260020,0.01567247,0.02871468
178,1,0,0.590640,0.59064033,0.01135178,0.31816628,0.00702766,0.00294419,0.02117505,0.01526360,0.03343112
179,1,0,0.608256,0.60825644,0.01022696,0.30693971,0.00669769,0.00280508,0.01951809,0.01531933,0.03023669
180,1,0,0.619277,0.61927660,0.01080260,0.29646835,0.00715621,0.00287601,0.01834420,0.01452287,0.03055316
181,1,0,0.623357,0.62335697,0.01103710,0.29184187,0.00727391,0.00297759,0.01818556,0.01426409,0.03106290
182,1,0,0.606923,0.60692334,0.01061961,0.30732028,0.00747947,0.00345531,0.02022091,0.01489424,0.02908683
183,1,0,0.581116,0.58111604,0.01067396,0.33082442,0.00763669,0.00343366,0.02165510,0.01551094,0.02914920
184,1,0,0.572142,0.57214248,0.01436637,0.32493016,0.00906493,0.00372935,0.02183125,0.01524466,0.03869079
185,1,0,0.585995,0.58599486,0.01461743,0.30847604,0.00928100,0.00375668,0.02013228,0.01514921,0.04259252
186,1,0,0.613883,0.61388263,0.01554848,0.27638198,0.00923792,0.00349829,0.01868438,0.01542984,0.04733649
187,1,0,0.644174,0.64417409,0.01591513,0.24790576,0.00868351,0.00320564,0.01733837,0.01429969,0.04847780
188,1,0,0.653180,0.65318028,0.01641852,0.23496475,0.00958983,0.00339742,0.01714039,0.01435361,0.05095520
189,1,0,0.664781,0.66478091,0.01654113,0.21674716,0.00957036,0.00324003,0.01917242,0.01441606,0.05553193
190,1,0,0.664848,0.66484840,0.01658328,0.21970745,0.00969538,0.00341138,0.01952582,0.01444641,0.05178189
191,1,0,0.685548,0.68554821,0.01621938,0.20583630,0.00910038,0.00307747,0.01843618,0.01317596,0.04860612
192,1,0,0.684900,0.68489988,0.01582625,0.20863523,0.00860702,0.00295545,0.01865725,0.01316415,0.04725477
193,1,0,0.709979,0.70997887,0.01451670,0.19267758,0.00836036,0.00284605,0.01689255,0.01196113,0.04276677
194,1,0,0.721013,0.72101317,0.01395582,0.18373387,0.01017282,0.00301943,0.01544820,0.01179970,0.04085700
195,1,0,0.732150,0.73214990,0.01314689,0.17168161,0.00958145,0.00287436,0.01501354,0.01247074,0.04308153
196,1,0,0.738124,0.73812378,0.01363288,0.16153976,0.01156061,0.00305448,0.01392138,0.01187726,0.04628985
197,1,0,0.724756,0.72475612,0.01364853,0.16503947,0.01472698,0.00410074,0.01703165,0.01415070,0.04654582
198,1,0,0.741152,0.74115154,0.01357205,0.15033191,0.01395998,0.00401583,0.01621479,0.01391830,0.04683560
199,1,0,0.733785,0.73378533,0.01344397,0.14937605,0.01393992,0.00432391,0.01707833,0.01679457,0.05125791
200,1,0,0.748186,0.74818605,0.01233130,0.14246355,0.01285652,0.00405422,0.01666252,0.01596713,0.04747871
201,1,0,0.738623,0.73862281,0.01159989,0.15493728,0.01301460,0.00421877,0.01750380,0.01700356,0.04309929
202,1,0,0.749070,0.74906961,0.01106230,0.14986813,0.01277212,0.00405709,0.01593576,0.01551396,0.04172105
203,1,0,0.747672,0.74767223,0.01139732,0.14940953,0.01256959,0.00407776,0.01665524,0.01535525,0.04286307
204,1,0,0.737318,0.73731791,0.01200362,0.16092621,0.01175218,0.00398101,0.01732858,0.01476108,0.04192942
205,1,0,0.745960,0.74596030,0.01139980,0.15593427,0.01101254,0.00366039,0.01684997,0.01368568,0.04149706
206,1,0,0.745180,0.74517989,0.01044929,0.15950550,0.00958664,0.00333123,0.01792291,0.01428553,0.03973901
207,1,0,0.761438,0.76143781,0.00957028,0.15180764,0.00880711,0.00308264,0.01683015,0.01312875,0.03533563
208,1,0,0.748418,0.74841801,0.01002246,0.16249935,0.00780726,0.00281569,0.01774194,0.01244762,0.03824766
209,1,0,0.742142,0.74214160,0.00974578,0.16968227,0.00710455,0.00264234,0.01842487,0.01228120,0.03797739
210,1,0,0.686209,0.68620909,0.00982545,0.22560621,0.00716896,0.00304304,0.01954827,0.01248000,0.03611899
211,1,0,0.634777,0.63477722,0.00937933,0.27500442,0.00696950,0.00334239,0.02003157,0.01487837,0.03561719
212,1,0,0.590791,0.59079070,0.00996212,0.31242762,0.00686167,0.00370341,0.02279543,0.01742612,0.03603292
213,1,0,0.557424,0.55742361,0.01038140,0.33987830,0.00663819,0.00351360,0.02749406,0.01702933,0.03764151
214,1,0,0.587143,0.58714293,0.00935415,0.31568881,0.00604223,0.00313192,0.02499446,0.01574337,0.03790211
215,1,0,0.545876,0.54587561,0.00853764,0.36058890,0.00564214,0.00305594,0.02774596,0.01509131,0.03346250
216,1,0,0.528684,0.52868401,0.00796622,0.38229532,0.00566359,0.00305557,0.02760454,0.01446764,0.03026311
217,1,0,0.544886,0.54488641,0.00849869,0.36667547,0.00572043,0.00303960,0.02593961,0.01412691,0.03111287
218,1,0,0.577865,0.57786461,0.00955740,0.33372356,0.00538782,0.00271628,0.02380859,0.01293677,0.03400496
219,1,0,0.605191,0.60519113,0.01020229,0.30323854,0.00554390,0.00256176,0.02257671,0.01321178,0.03747388
220,1,0,0.630040,0.63004050,0.00983364,0.28121849,0.00559084,0.00237749,0.02041887,0.01276815,0.03775202
221,1,0,0.617023,0.61702284,0.01269166,0.28508633,0.00625503,0.00255976,0.02261851,0.01347660,0.04028928
222,1,0,0.612173,0.61217286,0.01217239,0.29252697,0.00624039,0.00251851,0.02086051,0.01338263,0.04012574
223,1,0,0.612764,0.61276359,0.01163890,0.29217783,0.00683670,0.00277180,0.01859878,0.01295827,0.04225413
224,1,0,0.630087,0.63008725,0.01235756,0.26934109,0.00763193,0.00272526,0.01690003,0.01222961,0.04872726
225,1,0,0.659109,0.65910883,0.01264765,0.24015719,0.00776048,0.00254001,0.01649925,0.01165229,0.04963431
226,1,0,0.694234,0.69423396,0.01280576,0.20659350,0.00820963,0.00229643,0.01867242,0.01102689,0.04616142
227,1,0,0.710516,0.71051571,0.01486117,0.18373037,0.00942919,0.00244200,0.02040133,0.01221759,0.04640263
228,1,0,0.718218,0.71821788,0.01425132,0.17622559,0.00913170,0.00239951,0.02318330,0.01377190,0.04281880
229,1,0,0.737705,0.73770464,0.01795671,0.15108231,0.01009657,0.00226788,0.02408212,0.01264770,0.04416207
230,1,0,0.737698,0.73769760,0.01988810,0.14461402,0.01041769,0.00239416,0.02338878,0.01261859,0.04898105
231,1,0,0.737212,0.73721178,0.01904432,0.14192160,0.00990123,0.00230678,0.02405958,0.01316628,0.05238843
232,1,0,0.727646,0.72764606,0.01817253,0.15181255,0.01030353,0.00258489,0.02564523,0.01354457,0.05029063
233,1,0,0.718007,0.71800735,0.01591955,0.17263374,0.00907183,0.00234220,0.02343487,0.01253260,0.04605786
234,1,0,0.732033,0.73203312,0.01526227,0.16583078,0.00878034,0.00224844,0.02255061,0.01163365,0.04166079
