frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
76,1,0,0.643403,0.64340288,0.00638938,0.25499581,0.03083365,0.00503108,0.01021417,0.00881857,0.04031447
77,1,0,0.580056,0.58005626,0.00816541,0.31711760,0.02636508,0.00468456,0.01277483,0.00959241,0.04124385
78,1,0,0.616711,0.61671118,0.00827666,0.28675998,0.02232309,0.00409234,0.01158156,0.00855343,0.04170175
79,1,0,0.652887,0.65288710,0.00836372,0.23666901,0.01955713,0.00354042,0.00998153,0.00753221,0.06146887
80,1,0,0.685854,0.68585368,0.00854517,0.19661660,0.01862677,0.00357917,0.00935071,0.00747360,0.06995430
81,1,0,0.702602,0.70260183,0.00961549,0.15982445,0.02305274,0.00355646,0.00854296,0.00700582,0.08580026
82,1,0,0.713081,0.71308069,0.01135834,0.13000558,0.02689402,0.00348845,0.00758471,0.00604609,0.10154211
83,1,0,0.704192,0.70419188,0.01253182,0.11054539,0.05228468,0.00812015,0.00899667,0.00737432,0.09595508
84,1,0,0.718525,0.71852531,0.01207788,0.09394207,0.05155527,0.00787008,0.00922722,0.00755742,0.09924475
85,1,0,0.749808,0.74980824,0.01248225,0.07691110,0.05128591,0.00669651,0.00862835,0.00648185,0.08770578
86,1,0,0.709133,0.70913261,0.01777083,0.11258937,0.04594521,0.00649847,0.02488678,0.00646912,0.07670759
87,1,0,0.609149,0.60914879,0.03527830,0.18803670,0.03937031,0.00623202,0.03228944,0.00714354,0.08250090
88,1,0,0.500706,0.50070645,0.03186203,0.31770331,0.03250999,0.00582862,0.03491085,0.00631432,0.07016442
89,1,0,0.430621,0.43062055,0.03827963,0.37898968,0.02928607,0.00625767,0.04252235,0.00618764,0.06785640
90,1,0,0.439296,0.43929634,0.03409443,0.38793982,0.02660265,0.00591019,0.03790756,0.00618085,0.06206815
91,1,0,0.484239,0.48423869,0.03125027,0.35258412,0.02384172,0.00515858,0.03239852,0.00590109,0.06462701
92,1,0,0.574804,0.57480359,0.02554138,0.28961346,0.02061570,0.00423565,0.02618264,0.00496599,0.05404159
93,1,0,0.616940,0.61694033,0.02967331,0.23912404,0.03373945,0.00388307,0.02233489,0.00450548,0.04979943
94,1,0,0.671464,0.67146422,0.02557714,0.20526490,0.02905101,0.00333185,0.01869075,0.00401977,0.04260038
95,1,0,0.624221,0.62422143,0.03758952,0.21625917,0.02985735,0.00392620,0.02490170,0.00428419,0.05896043
96,1,0,0.628783,0.62878287,0.03338241,0.22513557,0.02664025,0.00399041,0.02406676,0.00446216,0.05353958
97,1,0,0.666599,0.66659919,0.02813569,0.20214595,0.02287430,0.00355806,0.02079168,0.00549583,0.05039929
98,1,0,0.699530,0.69952955,0.02368891,0.18103165,0.02460504,0.00362663,0.01836985,0.00548705,0.04366132
99,1,0,0.724250,0.72425001,0.02150111,0.15749317,0.02851079,0.00360276,0.01922062,0.00550664,0.03991490
100,1,0,0.746117,0.74611720,0.01830932,0.14948508,0.02619131,0.00339455,0.01630383,0.00566239,0.03453632
101,1,0,0.749191,0.74919051,0.01661756,0.15126691,0.02766072,0.00364983,0.01569556,0.00574493,0.03017398
102,1,0,0.761203,0.76120286,0.01424678,0.14965505,0.02436270,0.00363997,0.01374836,0.00615753,0.02698674
103,1,0,0.772625,0.77262458,0.01253290,0.14512739,0.02215161,0.00360271,0.01260234,0.00665463,0.02470384
104,1,0,0.784825,0.78482506,0.01070054,0.14024434,0.02016848,0.00351621,0.01114810,0.00714607,0.02225119
105,1,0,0.808224,0.80822441,0.00993993,0.12062051,0.01787912,0.00305655,0.01043425,0.00765804,0.02218719
106,1,0,0.810509,0.81050853,0.00917667,0.11571165,0.02166287,0.00340872,0.00981545,0.00834209,0.02137403
107,1,0,0.829786,0.82978604,0.00834349,0.10346171,0.01902290,0.00297884,0.00874624,0.00767097,0.01998982
108,1,0,0.831163,0.83116348,0.00781319,0.10505494,0.01752121,0.00293089,0.00864506,0.00749210,0.01937913
109,1,0,0.836424,0.83642403,0.00706902,0.10535781,0.01530170,0.00261586,0.00836798,0.00727804,0.01758557
110,1,0,0.850590,0.85058959,0.00681728,0.09344218,0.01407212,0.00237817,0.00757239,0.00715673,0.01797155
111,1,0,0.859749,0.85974852,0.00682955,0.08544372,0.01393598,0.00219959,0.00716689,0.00701054,0.01766521
112,1,0,0.827555,0.82755500,0.00655571,0.10464350,0.01886494,0.00457914,0.01217209,0.00915088,0.01647875
113,1,0,0.838664,0.83866385,0.00637875,0.09442193,0.01869075,0.00438618,0.01126363,0.00926071,0.01693419
114,1,0,0.858601,0.85860132,0.00594848,0.07951909,0.01844141,0.00379153,0.01021393,0.00810460,0.01537963
115,1,0,0.850771,0.85077127,0.00651969,0.08312868,0.02018583,0.00356294,0.01191408,0.00845578,0.01546173
116,1,0,0.849771,0.84977071,0.00859894,0.07069383,0.02780032,0.00340456,0.01371027,0.00869444,0.01732695
117,1,0,0.850535,0.85053470,0.00918256,0.06161991,0.03822325,0.00327179,0.01248452,0.00782322,0.01686005
118,1,0,0.855687,0.85568658,0.00836965,0.05491383,0.04441807,0.00322151,0.01098197,0.00721281,0.01519558
119,1,0,0.844284,0.84428370,0.00835194,0.06294853,0.04685490,0.00353646,0.01210943,0.00670547,0.01520958
120,1,0,0.778762,0.77876218,0.00859123,0.11606793,0.05056902,0.00564375,0.01656591,0.00772901,0.01607097
121,1,0,0.785817,0.78581679,0.00808529,0.11460461,0.04908998,0.00555033,0.01445015,0.00710987,0.01529297
122,1,0,0.807320,0.80731963,0.00683770,0.10656372,0.04053087,0.00477276,0.01215459,0.00700274,0.01481800
123,1,0,0.826988,0.82698803,0.00594807,0.09461098,0.03353866,0.00403268,0.01018499,0.00687240,0.01782419
124,1,0,0.838816,0.83881628,0.00660328,0.08190272,0.03216249,0.00363437,0.00893661,0.00636629,0.02157796
